ProteinGroup,F06,F01,F07,F08
f354853b-5815-4e3e-bcda-7f6eab54e4b1,0,4,2,14
ad9cd686-5918-47d8-a74b-543ced67ba7c,2,12,6,0
326ae124-1c10-4b2b-b7c5-4366ad14d507,6,14,0,0
17bc9064-fdea-4090-8f1e-90472598b02d,6,6,8,0
06aed835-c7e4-4c4a-aeb4-c3b86965805f,6,4,10,0
38fb828c-8f11-45e9-a7a7-de38d121c4ba,2,10,4,4
7f0b5032-bbe9-4adf-a78b-f6c8c6e9d90a,6,0,14,0
cfb14b90-be1a-4034-ac16-56d46a89c0ec,6,6,8,0
014506a9-c95c-4259-b78f-2d783ef16f79,4,12,4,0
9f5ed512-d005-4df8-a08c-8d4b94b9c0d3,4,8,8,0
e91ed470-e30a-4956-b35c-2bdaf85c9dfb,4,0,16,0
669dd6dc-3a0a-4f2f-8647-fec95f782701,2,4,4,10
0375360a-87e3-468b-b3a6-eb77bddeb4fb,2,8,10,0
a1ac2a81-1118-44c6-98bf-b698cd5d97d1,4,8,8,0
97f927e7-ff83-49fe-854e-1ef72a5d04f9,4,4,12,0
6af687b1-4719-4956-9cbd-7f27f4b995b7,2,10,8,0
7dc21d3a-c2d9-4836-80a3-2de103320383,8,4,8,0
046efc2f-06ba-474b-a6a9-97cf76249ee3,2,6,12,0
8d75e4b9-ee9d-49c1-8e63-13b6b0bd8a11,4,6,10,0
ee133fb2-8226-4788-83fe-ab6f0ee34a84,4,0,12,4
ef16480f-84a1-44c9-bd5e-4bc298a80fd6,6,0,14,0
f4215293-8ed6-4749-82ee-72381976a739,4,4,12,0
1c35379b-d5b7-49e2-8bf2-a4e2c7a35d3e,2,16,2,0
c6019653-02fb-492a-9772-074913c3f9cf,6,10,4,0
04809ab0-d025-4a7e-a4e0-2ae1ada52ecf,0,16,4,0
837b8aea-2299-489d-a6a8-ddeec74fb1c0,0,12,4,4
acc4b972-ab98-42ab-9f42-16b93323e053,8,2,10,0
897b4303-4b34-4dd0-a0bc-ba74ebe7fa68,6,0,10,4
2b09b44d-4f3f-48e3-8503-bc637e82a567,4,0,16,0
69216b1e-90bf-4358-8a7a-0e2ef57fc223,8,0,12,0
bb93de5b-9769-487a-9954-a00a4e1aa2ef,2,14,0,4
2c30a238-67fb-4edc-9e7c-6057c1a6c0d2,8,2,6,4
8f122207-f89f-4732-91b6-08059afca243,2,16,0,2
a44b388b-276e-42ef-8ec7-cc942b2a8a23,6,0,14,0
2797c110-e10b-4e20-9c43-3569fe7e6df3,2,10,8,0
d3067348-82ab-47b3-bdde-3d8cf3ec2a92,4,6,10,0
5aa321d9-9c16-473f-8a85-77fb7fd3f005,6,4,6,4
b8ce86de-4de9-498c-8815-83347e517275,4,0,2,14
fe6fbe30-8f41-443a-be16-04e3fe5579e5,0,10,6,4
00ce5699-c3e9-41cb-bf6e-13640fe91e03,2,6,0,12
2d56307e-f78a-45a9-bf6f-3e4827e84a4e,0,20,0,0
daacdfdb-867f-49c9-b717-f920e15d1058,4,0,14,2
4c8ea9b2-c359-4fba-8454-19ba38f7e4e6,4,0,16,0
cf2a6324-9765-455f-98f1-a5a9fff72990,0,4,16,0
7eab79a8-093d-4525-96c2-a41260a5a0ed,2,2,16,0
2997bf81-f1b4-4d86-be76-c0483e9a8f43,0,6,0,14
578a8619-3443-4e27-a0fd-b2d05d1ddd13,0,6,0,14
26ca04fc-1c98-4478-aafc-a726a1c4df8c,10,2,6,2
b510f379-9c12-4caa-b712-8aa448b60002,4,2,14,0
53a47d21-dce7-4716-b049-1d1bb8c94ef7,6,0,12,2
2723b303-bc8d-4716-8c52-202ee939ece8,4,0,14,2
7997192f-cf77-4318-ab7c-9f2308cbbce8,0,20,0,0
b4fb7269-7b8e-4304-9187-4ad91168c843,8,6,4,2
637d07dc-2d4e-4ba1-b2b0-9666b5690886,8,6,4,2
13921546-19d1-4823-aebf-45a157b5dded,2,0,18,0
397c5704-8397-4b0e-9ef1-cfab4d6573de,6,0,10,4
f6d1f7fc-19cb-4d41-beb7-be3e84d8208b,6,8,6,0
c40b16ab-ccc1-41a9-928c-620f141696da,8,6,6,0
4e462369-8224-47e0-a42e-03130a1721a7,10,0,10,0
5dd66716-a072-42d3-b82e-db378b653487,14,0,6,0
14e32b01-752b-42aa-84d7-8fe143baac99,8,2,10,0
e2e6519d-201b-42af-813a-d6927b1a23e9,2,18,0,0
c58e926b-ade2-4a02-8679-d3a20d7897f4,0,4,12,4
59e3e673-c0fe-4436-b840-51bf4dadac9e,2,12,6,0
d272c6bd-15b4-4ec2-84f8-3e86099b6c93,8,0,12,0
7d0a09e6-5393-46dc-b5ff-9865d8c95a0c,4,2,14,0
9c603a27-a385-4901-bd79-a9bf30496651,6,2,12,0
17c6b484-6aca-4191-9e7d-59efd65f4d05,0,0,0,20
8b2be4fd-8ba3-43c7-9f18-239cc5ab7181,2,2,2,14
76c14dd8-97e6-4401-9d67-6f7212cec6ce,0,20,0,0
37800b47-fd4c-499f-92b5-97602d5861ac,4,8,8,0
3dfa2ae0-84b0-46c7-aa5f-970deee5678b,6,6,8,0
5dfe82e1-47e9-40c7-8e1f-db1fcf244032,2,12,6,0
4dd32397-e13a-4c2b-8c89-0a0cb74ff6b4,2,8,4,6
a4a03879-62c7-4344-ab42-e5a3fc180d67,6,8,6,0
2abac22c-6881-428a-b3e1-301168f33146,0,14,6,0
a7e986b1-90fc-441c-990d-5f67532b4451,2,18,0,0
8a184495-9755-40e6-8cdd-fb582a88a7c2,4,8,8,0
ee4c5acb-5057-4dc3-8f89-daaf087c71ea,2,16,2,0
907cc89f-9e07-49b5-951c-b96bd7e9703d,6,4,10,0
32d56bb3-a3b3-4d40-b5be-9783dfda7f8e,0,16,0,4
6e7b457e-fc8f-4a44-9af5-4d661c822740,6,6,8,0
cfb416db-b90e-4a36-949e-d7c5b19d9902,4,8,4,4
983980f7-e663-4142-89ea-180dfd6d8176,0,18,2,0
86a34c1f-e740-4b13-8f37-9e34a4ae67a3,10,0,10,0
2c3eb131-642c-44d3-a374-fde6256676b3,4,12,4,0
89236133-2731-4ac3-9198-6033844ed5e1,4,8,4,4
dd851a4a-fe5b-4fbe-a9d6-75b111628ef9,6,14,0,0
72e7b1a0-45e5-46c5-b6a7-d804e1e75bf1,4,4,12,0
b4890d68-0868-4c1a-aebb-1f1caa23922d,2,16,2,0
531902b2-c55f-412f-9945-b2abbb9b5220,0,6,14,0
4551b66f-8704-41ae-8709-1a41fff25d9b,4,6,10,0
62d1e569-969a-449d-8ced-a775f331cf3c,8,0,12,0
6c6f47f9-1ea8-4412-a396-176fab280db6,10,0,10,0
2ccac86e-0536-4a90-bf78-62c275dea1d5,6,6,8,0
84ad8384-f8e8-487b-abc9-2b7f476303d1,2,6,12,0
8b578c9f-9168-45fc-8ae8-98fe23a8be95,0,20,0,0
4f87305d-4c3d-4281-bbe4-1df12c43b936,4,0,16,0
a6503671-11d6-4b2b-a69e-70338011b7b5,0,0,2,18
4e38df46-1a9c-4653-b54f-f11fd76dcd70,4,6,10,0
45ffcc20-3363-4bcd-aedf-34bd4b0f29aa,6,4,10,0
990042d3-bdf6-4cdc-baf6-9e41fa5b2b83,6,2,12,0
9a0de893-c7f6-4dfb-a1c7-7817f792bfb0,4,6,6,4
76b01510-b683-463e-a4f0-3b5e5c3dc325,0,8,4,8
b58b9a14-cf35-4667-a342-397efd289e08,6,12,2,0
98276d2e-2165-4922-b779-765ecc6f6e90,6,2,8,4
8a5b57eb-ebdd-478c-99fe-5041dd38684f,6,0,14,0
4d9f0d6f-6923-4030-aa5c-0a1dc4335850,2,16,2,0
072c1da5-b386-49a3-a2bb-4301b7c44ff2,4,6,10,0
56b69649-0b3c-4b14-befc-badade2a466c,4,0,4,12
1c68ea1a-72b0-4927-a6bc-db5f22b4a9aa,4,10,6,0
4b971f40-dfe9-4156-9b0e-4281417eb8c3,8,2,6,4
f4f8cb03-64a7-4788-b6d8-f88f8dcc64b0,0,20,0,0
cdc0a929-a976-49d9-9078-7010efc7ee47,6,10,4,0
326557fc-a0b5-4170-9491-e4c3a67fb1f9,4,10,6,0
aadf12af-c19c-4e67-8771-c3e163f9ad44,0,16,0,4
17a6398f-84ef-4159-9a06-99826d6a45b9,4,6,10,0
17ef3978-e067-4320-a6d3-8f3f617e8b4b,0,10,0,10
7e8cfb48-2273-4f56-b05a-2ef9ad63dcd9,0,20,0,0
e1bb40d2-d232-40a7-8ef1-81f36949da50,0,16,2,2
4238578d-d409-4f02-b3df-db5299c74a5f,0,16,0,4
20410b3c-aaf0-45c4-9c03-ce5432745a07,0,16,0,4
87e0e835-6cc2-49db-b65f-b799322db963,0,12,0,8
ab8e5e72-2c0f-4d10-bbbb-115b8ae656ee,4,6,10,0
d3b8e3b5-29fb-475e-885a-048a8e9e101f,0,20,0,0
f288863d-6df7-4469-b610-8e16d4b4f281,0,16,0,4
9c65d98c-28a7-4bc8-a0c5-5ca398171789,0,0,0,20
83980cd7-d30e-4e5a-8f18-2cc062e2681b,6,14,0,0
47a5d3b3-b924-4ee8-8ec8-a13bb19eeb02,0,20,0,0
b9084d27-f7a1-49b9-97a7-8d16dd3aedcf,0,16,0,4
0389e548-702f-489b-a528-12609deedb5f,2,8,2,8
1eb5e889-8a8f-44ac-8450-19e35b84591d,4,6,10,0
74c7e625-e257-4354-8f8d-d5a97ac5802a,0,14,6,0
dd4254fe-3978-41e3-98f2-4ddc77ae2be1,2,8,8,2
bb26c8bf-64c2-439e-833e-7d292bbc004c,0,12,8,0
2038d03f-212a-4005-a182-2f204b1fe684,2,2,16,0
e4ca78ed-eb96-4fbb-93b6-21ad74cf683b,2,10,4,4
fb39b054-c516-444c-9205-ef202c8bfab1,2,12,6,0
e91da9a2-0fa6-4f87-a33e-9ae765c7f28c,2,8,6,4
c91b569c-0ff8-4630-8fce-f4b4ac4737fd,0,16,4,0
6da7f4ad-fd9c-4362-8cbd-c9f538f7422e,0,18,0,2
11caac33-78b8-44cf-b361-9721b07fdc97,4,8,8,0
f6b9bc26-6c5d-41a5-b376-eb8c39a90367,6,4,10,0
ebbc1cb8-b981-41ea-b908-dee08037fe3e,4,12,4,0
ce4f1c87-d649-4c0a-812d-20e6f5f7cb43,0,10,6,4
d9dbb01e-08a5-4f62-8d64-9902f30ce33d,2,18,0,0
b031b415-b4a2-4607-9cd1-a066b70fb148,6,2,6,6
62109362-5139-4e11-818d-c544240a030c,4,0,10,6
03109e77-ca13-427a-baaa-eacaee7b5109,4,10,6,0
c5e69cef-75b5-4984-9770-dbbf22e5a99d,0,16,0,4
e2cc90aa-ab72-4353-855b-b61aaf93ea13,0,16,0,4
eba1b093-f28a-46f2-ba02-80bb68c0f327,0,8,0,12
9bfda7f3-3854-45a4-b283-bc2a6221b8af,0,6,0,14
067e4fc3-7a35-4904-97a5-3cf7a4f6921d,0,16,4,0
25c46b98-a66d-4d4d-807e-a46c051758c5,2,12,2,4
07c5c1f9-dbb4-4122-a757-933b87641f3b,0,20,0,0
849a39d9-4512-4b1e-865e-68dfda750d1b,2,14,4,0
f60628ae-d15a-4528-bfc5-9e9c18832f25,0,20,0,0
b440f35f-7403-46ac-a180-ed633c6b6397,6,4,10,0
4c709ae4-3195-4817-8288-c33837c31d09,6,6,8,0
68da204f-f62f-4fc9-8679-72c2d7b6197b,6,8,6,0
685620e3-626d-4873-ab47-a32871e2c5f8,0,18,0,2
132619f3-10d5-4fb4-a388-b94c3fd5501b,0,20,0,0
dcbb4b22-357b-4b9e-94cc-9e23d5c53930,0,16,4,0
3c183cfe-62d9-464c-9757-bf9b262b0961,4,6,10,0
19dd3da6-ac03-468c-b043-ca61dc9d1aa0,4,4,12,0
3743c975-b1ef-4fe6-bc16-0fb5a3a234b8,0,0,2,18
d74ab22a-4113-4d52-9116-94efc71b2794,4,2,14,0
4106161a-a901-413b-81f8-1e3dc78b054a,0,20,0,0
4ebc38d1-c548-40ca-81b4-d25c4301ef06,4,10,6,0
dbce728b-986c-4021-9a5b-7441ca6c80be,0,20,0,0
6790c6bf-3d66-4b1a-9640-3fba7bfdc6bd,0,20,0,0
e1a4be89-381e-4047-815d-a34323b0ab92,0,0,0,20
d2c95336-5348-451d-a430-de3ce5f458de,2,12,2,4
02cb643f-9bf2-458c-8f1a-3d95b5769caf,6,8,6,0
0611fac0-6a02-4f9b-96b2-7c2e04045d92,8,8,4,0
d65ef32d-36a6-4668-abd6-6e38b7f831d1,14,0,6,0
eb469340-5cb9-48fd-bb25-6cb9ffb9faca,0,10,2,8
b882d527-39c5-4437-aeaf-8ec1f993e2ce,0,20,0,0
e8750712-9cca-463e-b04f-a5e31f6b3678,0,18,0,2
22181ef8-38a7-42c6-91a4-fcc296993b0d,2,12,6,0
ba9460e2-d6d1-4485-9131-69667c06b5f2,2,10,8,0
29eb5f46-9536-4ec5-98a7-b05d84538dbe,0,12,8,0
a5596657-28f9-4a03-b5db-4f8fb421c351,0,16,0,4
79c83988-2acc-4b9b-90ea-f92b026e5ba0,0,0,0,20
3e619d24-f5e6-4f51-b25c-0c71d260d7c3,0,18,0,2
797efa6b-548a-48fb-8d24-5f7e1ffdc459,2,14,4,0
efe20b0c-a999-4052-b891-b67a5406377d,10,0,10,0
9f11f2b4-af61-4362-a619-66477f19146d,6,2,12,0
55c6c134-3803-4619-8bc0-1bae2a299c5f,4,12,4,0
64fd31cd-befe-4b2f-8bfb-db8eb60f7839,0,18,0,2
25673a55-61cc-4aa5-a768-edbbc6804598,2,6,12,0
66bf9719-613e-489b-8a0d-b034e7ab05d3,4,10,6,0
0cad356a-12de-4af0-8adb-3f133d041ee6,0,0,0,20
f53e989c-0b19-42e5-93d2-6d13337393f0,0,20,0,0
3e470184-47fb-4ef8-a1bf-132d83e09b9d,6,2,12,0
58acadf2-7c18-4c29-a917-9ac54a1d1387,6,0,14,0
ccae102d-5ae7-4c5e-bd16-e2155a6a6b57,2,8,10,0
b2c2d039-1bf2-4278-8e22-833cb4c98299,6,2,8,4
13d57e69-1d1c-4597-8c7c-e3e235559490,0,12,4,4
5ecf082f-f015-48e1-b98b-02c98d0a6e9f,4,8,6,2
c89e31f3-1f98-425d-baae-e144282a306f,4,14,2,0
eb0e11f3-a052-4082-96da-585fa40722cd,0,0,0,20
cad90895-c97d-4419-9868-858345661866,0,20,0,0
50847791-e9b5-4df5-a816-4580537dff02,6,0,14,0
5bfef664-9b68-4438-ae7c-95b815ad12ba,6,0,14,0
c874b48b-877b-4599-bff8-5993c67dac05,0,12,0,8
41695a7b-927a-4cdd-8859-bad13e9898c7,0,10,0,10
198a8662-a6d0-4de0-971a-a23ce5d70b95,4,2,10,4
d1341cfe-9045-4975-87cb-d755a906c62e,2,0,18,0
2fe03892-f14a-4716-b1e5-8d11836158bb,0,20,0,0
2cec920d-3bd4-4695-bdda-b3331814cd7d,6,12,2,0
c388c48d-a8d9-4f9e-bdb6-eda4038b941a,0,18,2,0
517bf780-137a-4be8-a5ad-4a332c392095,6,4,10,0
b14b52a6-5c75-415c-96f7-0eda2277d1d2,2,10,8,0
69310e38-d47b-44a3-bd08-6ed1ab561781,2,14,4,0
75f4a999-bc27-407e-8c36-795f3a9abf05,0,8,0,12
abe22f65-79a7-4467-b64f-ba82afc47c53,0,4,16,0
1f889faf-d834-4f73-a361-2d7581e72fb2,4,8,8,0
c9594cca-33f6-4055-a5fa-19b40f47f2b5,2,12,6,0
4b5c8984-179d-4ff7-af5f-c22b86ea8c09,4,6,10,0
4027dceb-3d46-41de-a6b1-9b3988ecb966,0,20,0,0
25bdddf8-9702-4c10-84c6-77ca35849bde,2,12,6,0
21d2da94-5a20-46b0-9db4-01bb16fbb55e,2,10,4,4
851fa18e-5ac6-472f-a2f0-7bcfd090c8b6,4,16,0,0
085b1ddc-6732-4dff-ac2e-dba584ff5f50,4,8,8,0
9c4a6c56-e56b-497d-86ee-4e72089b65b5,0,20,0,0
febbf31b-a5f6-4f8a-99dd-fad2e895b0f1,0,16,0,4
6420dd28-49df-46ed-ab00-b7ad3be71a13,6,2,12,0
ec998c80-b5ca-45d8-adaf-9a335609c40e,6,8,6,0
9daf98d4-14e3-43fe-8c28-e03d407535fd,2,18,0,0
2b84e5db-05bd-4731-8a11-0a553a4c50be,2,8,2,8
c2e3a874-9e1d-40b6-8265-92bfeb3c83e0,6,4,10,0
5d2a5667-b57f-47cd-a1ce-cf79c7112df2,4,12,4,0
81768386-189c-46f0-99d3-e61f81baa152,2,10,8,0
1220ad99-53dd-40d3-9e33-b9174d53a218,0,6,0,14
7d7bfc38-c7e8-4c1c-ae15-ca9ba67a9c5b,2,18,0,0
ed7a02f0-2a2e-4eee-accc-2de52229b4dc,2,6,12,0
7f9f9d23-4bc2-4f1b-b9ff-c2399f6054af,4,0,18,0
524bf112-afec-4b16-a484-7d70460942e0,0,20,2,0
1c325cc1-18a9-43f4-a8ed-4a6273bde5f0,4,8,6,4
30e51463-4ef5-45d8-9d82-97ab8eaf4f7d,4,12,6,0
5e6c1d0c-cfba-4198-aa9c-64d709fc44ad,4,6,8,4
c8c5d4b9-8b89-4a5d-a254-adbfd4d0f54b,6,0,12,4
edda1f8b-c42e-40d4-ae70-f8e33dfddf7e,2,0,20,0
a8b348cf-ebb4-44c7-a745-f9e09db961e1,4,0,18,0
9bcd381c-0a47-42cd-936b-ab6b5f12a2b4,2,8,12,0
b7532001-7267-4f8d-83a2-56f48b08eeae,6,0,16,0
857476a9-b873-420f-a7aa-8ec14dde6510,2,12,8,0
2ec1ebf3-5efb-4568-93ce-2d74e2719caf,6,2,14,0
76af075b-c5d0-40fc-b9cb-1c5d0f2b334f,2,14,0,6
543c3e2f-7c11-4d61-b8ed-fe7639249191,8,10,4,0
0d054e47-252f-47cf-b1bc-f28dd4044701,6,4,12,0
c5346986-c8bc-4784-8bf1-4463c5c9b05b,8,2,12,0
33f734da-42f2-4911-8c03-0ffd6d49794f,0,12,8,2
01e4e5b9-ab82-471b-92b6-77adad956aa2,6,2,14,0
dfa2b105-ccd5-4719-9759-ac6bc4584b80,6,4,12,0
94130d0d-6c0f-449c-becc-ef49e6d24f79,4,10,8,0
5d65b6ae-f552-41e0-b696-3b191ade3718,8,6,6,2
708ce2ef-fb22-4c2a-825d-ca5eb8f39e60,6,8,8,0
a3e621f0-6e55-4855-a09e-f3486e43cfde,2,10,10,0
3391f37d-ebf4-45ba-81cf-b166bff541d7,6,0,12,4
c3f0a8f0-736c-4e86-8264-e08d49a6308b,2,8,10,2
b150b7bc-0b74-4f23-b4a4-8f454cbf1918,6,6,8,2
3130dbe4-4884-400d-8242-78d574b76ae7,6,4,12,0
03a5aaff-fe0e-4ade-9cc7-213431283c6d,2,6,14,0
51c6be23-072a-4960-a48f-57e9381b1018,4,0,10,8
8c0a2305-62a1-40f9-b14a-2e2f07be1710,4,14,4,0
b62cede0-60e9-49f1-8c84-008506e3303c,2,14,0,6
2eb2d836-42ef-4288-afeb-eabde716387f,4,10,8,0
773e6ce5-fa6a-4027-ac4f-63e224e6d8ea,0,22,0,0
0a904622-303f-4744-9bbe-c9944ac73967,6,4,12,0
061688e2-96fc-469d-9fc9-8f28fb8f2500,6,0,16,0
6544a080-d679-4212-a53a-f49165dbc1dd,6,8,8,0
a16ff3fa-8bc2-4dbf-89b0-03e8ca5e1fd4,8,2,12,0
ffe2eb55-9a96-42cf-9370-c5dcfe863aef,2,16,4,0
e3e52eae-c4c5-4c96-9b5b-09c93f028b9d,0,14,8,0
5b2ae45d-4c98-4f6f-b445-154e769e1af3,0,16,6,0
00f78db3-68d2-4bb8-8b57-be280a8307e9,0,10,12,0
11ec4796-575b-4aa5-beb7-3393b607dc40,2,20,0,0
1017577e-3a45-444a-b82c-865ca1d5cb32,6,2,14,0
d0b45428-7d40-4d44-ae70-ef0264b2c756,0,8,14,0
1cca4b18-5b8c-40de-9778-3b8e004e7627,4,2,10,6
b802fab8-1717-4e09-a7df-a2cffdde758c,6,4,12,0
84fe7873-5533-4426-b5b5-fd231c95be84,4,8,10,0
0287ee8d-d783-453d-96f6-298894dd24ad,0,14,8,0
d9d7cf16-8cfc-4072-8926-3006faac87a2,4,6,6,6
8be1086e-2d26-42f9-97e4-03cee010e4b9,12,0,10,0
d43bce65-0aa8-431b-aeda-45f1f1e791d7,8,4,10,0
9f527e76-85f8-4257-a153-294be54d1d56,2,10,10,0
b7c1f98a-4143-4cc7-b0dc-d03b1f48d146,0,18,4,0
47d3cfee-7dd5-4379-8c4d-fc5e30e02da7,2,12,4,4
2484559a-01f3-4557-9bc7-82d53a793e1d,0,14,0,8
2618517c-38d6-4117-b93f-378ded8d5c7a,4,8,10,0
f0d44f91-c779-46d2-a3ba-c85a8414ea82,6,4,12,0
b348343e-8be6-438e-af55-7acc36ce469d,2,14,6,0
b028a05f-9e7e-4c5e-b6d2-f48ab0b63754,6,4,12,0
f6ee5845-de49-455b-9c0d-51e2c111109e,6,2,12,2
6af1963a-d155-417d-8acd-9676c1c46605,8,0,14,0
275f32ba-6bdb-48ec-9262-c56fe6c82920,8,0,14,0
85d95337-6d17-4aaf-b831-6107e20557a5,0,20,2,0
29ca3226-622a-4bd3-9e3a-ba58f8b61101,6,14,2,0
110f94cc-6a57-4898-aba4-5b3b493d9eea,4,10,8,0
f3a90e11-b0d0-4d06-9f40-8184fe653428,2,12,8,0
396f7b4f-43fa-4cb1-9d28-588769ccb9f6,2,14,6,0
27264607-d676-42b2-b9f5-627a4604e45a,2,14,6,0
4cbab411-7dfa-4d2a-a4ff-b6fc06f2ec15,10,0,12,0
1ddd8269-1346-44f3-a066-71682d1fdf74,0,20,2,0
fda9e6c4-a516-412d-a8b1-83c7a87cb392,8,2,8,4
18825073-0ece-423a-a4cf-e9cc5b9e1800,2,4,12,4
d1a0b6f5-bce2-46ea-9110-63994182ad6d,10,0,12,0
fc5d3c61-a775-45ed-b969-438f163adbed,0,12,10,0
b39b3cb7-c917-4ffb-be63-1c7128a1078c,4,6,8,4
4d767ff4-9cac-4168-af78-2db0fc2d9f64,2,14,6,0
fcc78201-62ff-4551-ba6d-95ceda60b919,6,8,6,2
7db220d3-9bc2-4f49-b3a2-5eec8799a84a,6,12,0,4
41b9afaf-a204-4a88-87da-34651dc35ddd,2,12,2,6
af28f5e6-a774-4467-88f7-560c37f04578,10,4,8,0
88565c20-dd95-4ac2-a4c3-9e1a6f18acb7,10,4,8,0
1ba27f25-396e-4e6a-b9f8-327e0dd0c124,2,14,6,0
0697e0f8-8c13-4b2e-b724-6c698d45a9b5,8,2,12,0
537d28ad-8829-4387-91bf-e826770f80e7,4,6,10,2
9fd25392-d8c3-43c9-ab70-4842a8b8905f,4,18,0,0
db7e4003-2c33-4de5-8c32-324f427f2e21,2,18,0,2
d236f079-cfa5-4d20-b4e1-0f55ffa92547,2,12,4,4
85fb2f41-84fe-46b0-bf61-2650ecdba5ba,6,12,4,0
e73d650a-f563-4f57-be2b-de547ed11d6a,2,20,0,0
42b1e812-2556-4a42-96d2-7217b77507bc,8,4,10,0
11472b9b-486f-44bc-8a46-8c6ce223aedd,4,4,2,12
79544cda-8fbb-4cc4-8694-2b6310019e5e,6,6,10,0
bdca2a21-4a31-47af-a938-cc7fdc925968,6,0,16,0
91f2703d-eb3d-4c35-985d-b2822a2dd395,4,10,8,0
13ba27ee-abaf-43c4-9d36-89314f096546,6,8,8,0
71aa65d8-dd78-4cda-893e-7d149aaf9ca2,4,12,6,0
0eb60208-48fd-401c-8316-6e924a393948,4,12,6,0
0efa7c9b-7c5a-4ff6-8307-66ca4cf56725,2,16,4,0
4c2d4506-db1c-4106-b5d4-94c9668d37b0,2,2,10,8
70a31aec-7402-4ef5-8d4f-84c03f29d630,2,10,8,2
ef5476fc-286b-4da1-9c00-a567cc1b2a25,12,2,8,0
2f8b71a1-a740-485c-9280-21dc509cf9af,6,2,10,4
2047cb8f-9979-4339-89f2-b46fb9c10fd2,2,8,12,0
3b77d187-77bf-4c3f-8d54-e22112cd9865,2,12,8,0
10879383-8ee9-4b52-94b1-2a6b112de34e,6,6,10,0
0e323e78-79ea-4047-9771-9291a346dd9b,6,12,4,0
8484086e-1707-4152-870e-e076c66f4237,0,14,4,4
4eb42774-3573-4156-badf-121be8e2188d,12,0,10,0
aa5c18cf-5bee-46d1-afb6-3286dd739115,6,0,10,6
3fa88703-65ba-4a03-99bd-ec1cfc55b73e,4,0,18,0
06643c96-b0bc-4e37-b86c-541d641c9955,2,20,0,0
8a3fdf21-3923-4d34-bcaf-5f1e0c34d44d,6,16,0,0
e2b78356-1be1-479a-9e31-272b177d8dd2,6,14,2,0
cc72c36b-83e6-464b-8792-f8c1d355df44,0,8,2,12
e7ecfd4b-c614-483c-b189-d557a5ab23a9,6,0,4,12
681302b6-b09f-4262-8c29-8e3932cb6459,4,14,4,0
d504d1c3-92ec-4026-99f5-924c618f2f62,6,0,12,4
1c58cd86-2862-4262-85ed-5efc10d56f5d,6,12,4,0
c3146f5d-6060-4ed6-94c9-fb409f5cc6ca,4,10,8,0
e6ee2efc-1b8e-49fc-829f-f98c45609bf2,8,0,14,0
5e23ad9e-a99f-4825-a2c8-19df7bee2449,12,0,10,0
c3de8698-e719-4040-92d6-237393f95fdf,4,8,4,6
3ac7328e-c704-484d-b956-47a7c5a53feb,4,10,8,0
f18b956d-b55d-47ff-ade4-56233798e0d6,4,12,6,0
3a8aa316-eaca-402d-8f42-258496e0de7d,10,8,2,2
a6b9f11d-b77f-42bb-b131-78f6364d390b,2,12,6,2
839c0825-50dc-45fd-951f-fc4cb6a44c1f,0,14,0,8
3baffe85-a221-4611-9f8f-f6ffca9513ac,4,8,10,0
da2f61f5-0f3a-49d2-b888-c97011808bc0,8,0,10,4
81abb900-45bb-4306-b997-1a9d36260e41,8,4,6,4
da3f17a0-621c-4b7d-b35e-b4beadbe9e1b,8,4,6,4
33b4e51e-8cef-4da7-a6dc-50c78230e4b5,6,2,8,6
25be60db-9b6f-4185-b409-41f303f438e8,0,12,10,0
7cd166e9-0d1b-4b79-afbb-a86fb7b47624,2,8,12,0
428c18df-59c8-454a-93e7-df2c998d8d43,6,6,10,0
69270fea-3d5a-4721-81a5-3b9199e822ba,0,16,6,0
707082a7-11af-4346-906f-a1992c2442d3,4,12,4,2
0156d709-42c3-47ac-888b-c354f5ebd1dc,0,6,0,16
0f77c9e9-e018-4aeb-bd09-70f4a53d1fea,0,2,20,0
85a936ed-7846-4ef0-bfc5-ad7500e889f0,2,16,4,0
36633ae9-4257-46df-b429-8ebc92dfdf4b,12,0,10,0
b3c743b1-5901-42dc-9577-066deb8687fd,8,2,10,2
ed437a7e-4cc2-4c17-95e9-fc246c2bfa5f,0,8,14,0
629cd16e-6a3c-4e19-a53f-4b303f8b34b1,2,16,4,0
19114e4b-d352-4dfd-bfc1-28f00fbc17ca,2,18,2,0
bde157b2-b2d6-4688-9beb-8a1ada7cbd9c,0,8,6,8
9af339d4-2f48-41fc-9a0c-f4a73a82cb81,4,14,4,0
79fd3d09-9f09-4735-abda-9163700c2776,0,8,10,4
ebfe0964-cd00-4a7c-ae14-c851e673019f,8,2,12,0
d1e472cd-fde9-46e4-bb45-57dc0725f230,4,12,6,0
763fe538-d5cc-43da-998e-fa4e49c39aeb,0,18,0,4
f1844688-7d2c-43f6-8d9e-48cb01827b40,6,2,14,0
95b5bde7-54d1-4ed3-a97c-56323a32144a,6,10,6,0
3e654668-221f-4811-b062-50185c0a2a52,0,14,0,8
f91e5bbd-2a71-404d-be04-c0b6b2874129,4,0,18,0
86c97490-ac82-456e-b483-f65f11473b09,6,2,14,0
b4688a91-0e21-4de2-9b16-c642b8bc032f,2,10,6,4
dffe0bff-6da0-4fed-bb1e-fdea9d46f85b,8,6,8,0
304ef4f0-92ee-4c31-bbf9-488ef128d384,2,0,20,0
