KEGG	Percent	Count
K00880	0.002063524	93
K02760	0.00028845	13
K18530	0.001641944	74
K21602	0.001153798	52
K08092	0.001397871	63
K02760	0.000576899	26
K06518	0.000377203	17
K03534	0.000576899	26
K03796	0.001575379	71
K01176	0.002995438	135
K12999	0.000155319	7
K00835	0.002329785	105
K18531	0.002596047	117
K02760	0.000643465	29
K00077	0.000643465	29
K10544	0.001331306	60
K01629	0.001508813	68
K03608	0.000221884	10
K03609	0.000687841	31
K00854	0.002995438	135
K01805	0.002063524	93
K10543	0.001198175	54
K01878	0.001464436	66
K24258	0.000355015	16
K00619	0.001508813	68
K06221	0.000665653	30
K23257	2.22E-05	1
K01879	0.004215802	190
K08349	0.00142006	64
K01939	0.001065045	48
K08348	0.003527961	159
K01951	0.001375683	62
K08348	0.001508813	68
K07484	0.000643465	29
K07658	0.0199474	899
K01643	0.002218843	100
K07483	0.001908205	86
K09477	0.001198175	54
K13927	0.001109422	50
K01910	0.001819451	82
K07700	0.000443769	20
K01644	0.000865349	39
K01646	0.000155319	7
K02650	0.000621276	28
K02653	0.000621276	28
K02654	0.000998479	45
K02777	0.000643465	29
K07651	0.041004222	1848
K01226	0.002085713	94
K16092	0.04102641	1849
K01667	0.037476261	1689
K18899	0.000687841	31
K03489	0.000909726	41
K03481	0.001020668	46
K02777	0.000687841	31
K10036	0.000133131	6
K22111	0.000732218	33
K10037	0.000488145	22
K07340	0.000377203	17
K03481	0.001309117	59
K03686	0.000643465	29
K07706	0.000155319	7
K07273	0.000155319	7
K04043	0.001331306	60
K20385	0.001686321	76
K18349	0.000732218	33
K10773	0.001353494	61
K22452	0.003949541	178
K02548	0.001486625	67
K02553	0.000798784	36
K11527	0.00155319	70
K09893	0.000576899	26
K00611	0.001464436	66
K03303	0.040027931	1804
K06889	0.002152278	97
K02440	0.000665653	30
K03924	0.002130089	96
K01897	0.001930394	87
K01255	0.003039815	137
K07079	0.001886017	85
K02030	0.000887537	40
K03828	0.000820972	37
K02339	0.00071003	32
K03789	0.000576899	26
K01419	0.00071003	32
K01873	0.004171425	188
K00325	8.88E-05	4
K00323	0.001375683	62
K17309	0.000887537	40
K14415	0.028023989	1263
K02357	0.001175987	53
K07705	0.017484484	788
K03671	0.018948921	854
K08082	0.022410316	1010
K08082	0.018904544	852
K02967	0.000820972	37
K03327	0.00084316	38
K19611	0.062305116	2808
K04041	0.00310638	140
K09123	0.002085713	94
K09128	0.000399392	18
K21573	0.070248575	3166
K00652	0.027424902	1236
K09123	0.002307597	104
K01880	0.001664132	75
K00833	0.061195695	2758
K09128	0.000665653	30
K09789	0.01357932	612
K08160	0.000510334	23
K03584	0.000887537	40
K03595	0.001042856	47
K20861	0.00084316	38
K11641	0.000621276	28
K23778	0.000443769	20
K09022	0.000776595	35
K14083	0.002041336	92
K07706	0.00197477	89
K02863	0.002041336	92
K03307	0.002152278	97
K01745	0.002773554	125
K07706	0.003195134	144
K04763	0.001863828	84
K11641	0.001153798	52
K06306	0.000732218	33
K02390	0.000776595	35
K02388	0.000310638	14
K01489	0.000310638	14
K07042	0.000532522	24
K01935	0.010361998	467
K20344	0.001752886	79
K02169	0.014489046	653
K23351	0.016818831	758
K11527	0.062970769	2838
K01966	0.035346172	1593
K01961	0.038962886	1756
K03789	0.007854705	354
K10211	0.027913047	1258
K02475	0.002307597	104
K18908	0.001908205	86
K06075	6.66E-05	3
K02335	0.00494802	223
K12661	0.001042856	47
K09896	0.000355015	16
K14083	0.002351974	106
K03752	0.000865349	39
K03978	0.001220364	55
K02495	0.003084192	139
K06223	0.00142006	64
K01745	0.00310638	140
K03671	0.000754407	34
K24090	0.001375683	62
K00384	0.00226322	102
K12660	0.000909726	41
K01425	0.001575379	71
K24090	0.000133131	6
K05844	0.035168664	1585
K03753	0.000954103	43
K09808	0.031884776	1437
K08302	0.001220364	55
K01804	0.043467138	1959
K15738	0.050589624	2280
K04486	0.021234329	957
K00057	0.000244073	11
K02775	0.001730698	78
K02774	0.000177507	8
K02773	0.000377203	17
K00661	0.015798163	712
K03181	0.00084316	38
K03179	0.001464436	66
K03828	0.012647406	570
K02600	0.000133131	6
K00631	0.005058962	228
K07742	6.66E-05	3
K01278	0.003439207	155
K19336	0.000976291	44
K07487	0.01499938	676
K19335	0.000931914	42
K17309	0.000621276	28
K09022	0.000909726	41
K01531	0.00113161	51
K00609	0.001686321	76
K00610	0.000820972	37
K03839	0.000155319	7
K03496	0.001020668	46
K00112	0.002041336	92
K02238	0.000820972	37
K04763	0.001686321	76
K02005	0.024451652	1102
K02003	0.012713971	573
K07714	0.027957424	1260
K05775	0.001397871	63
K12340	0.028223685	1272
K03548	0.021811228	983
K02024	0.000931914	42
K13598	0.029177788	1315
K06987	0.002573858	116
K18534	0.001175987	53
K02034	0.000931914	42
K15585	0.001442248	65
K02031	0.00084316	38
K02035	0.002196655	99
K00817	0.000399392	18
K01089	0.000976291	44
K18890	0.002107901	95
K12142	0.001752886	79
K21900	0.001242552	56
K02032	0.001375683	62
K08174	0.001930394	87
K03205	0.002351974	106
K00823	0.001087233	49
K07467	0.001198175	54
K07979	0.000443769	20
K01990	0.001309117	59
K00849	0.001730698	78
K12143	0.000488145	22
K18909	0.000377203	17
K06147	0.002130089	96
K18220	0.001908205	86
K00018	0.001486625	67
K09116	0.00084316	38
K07107	0.000554711	25
K11920	0.001331306	60
K07780	0.00084316	38
K00058	6.66E-05	3
K00831	0.000133131	6
K00700	0.001264741	57
K00088	0.002196655	99
K07009	0.000754407	34
K12941	0.002285408	103
K19505	0.000177507	8
K15034	0.000443769	20
K13890	0.000576899	26
K06079	0.000976291	44
K02034	0.001442248	65
K04075	0.002418539	109
K02035	0.002640423	119
K08234	0.000599088	27
K02033	0.001686321	76
K02034	0.00071003	32
K19000	0.00028845	13
K03483	0.000266261	12
K02031	0.001286929	58
K02032	0.000732218	33
K01788	0.001442248	65
K03475	0.000687841	31
K02822	0.000244073	11
K07258	0.001264741	57
K03298	0.001331306	60
K06147	0.000310638	14
K01421	0.003461395	156
K01870	0.003971729	179
K01091	0.000776595	35
K22708	0.00028845	13
K12990	0.000510334	23
K18839	8.88E-05	4
K04567	0.00197477	89
K01582	0.00184164	83
K02407	0.001597567	72
K02405	0.00084316	38
K02406	0.001730698	78
K01153	0.000355015	16
K02424	0.00084316	38
K02425	0.000377203	17
K11733	0.000576899	26
K11641	0.000465957	21
K07701	0.00197477	89
K04763	0.047527621	2142
K06975	0.00042158	19
K18332	0.002596047	117
K18331	0.003239511	146
K17999	0.000754407	34
K21453	0.001020668	46
K00230	0.000532522	24
K15974	0.000576899	26
K07584	0.000643465	29
K21966	0.001286929	58
K06909	0.002374162	107
K21963	0.001065045	48
K21964	0.001198175	54
K07358	0.000687841	31
K21965	0.000931914	42
K00849	0.001464436	66
K13735	0.001397871	63
K02909	0.000177507	8
K10947	0.00084316	38
K02919	4.44E-05	2
K11738	0.000665653	30
K19345	0.001042856	47
K14819	0.000133131	6
K03578	0.00381641	172
K21023	0.002884496	130
K12410	0.000465957	21
K15835	0.000931914	42
K02048	0.001686321	76
K02046	8.88E-05	4
K01912	0.000310638	14
K11936	0.001508813	68
K02616	0.000954103	43
K00096	0.000266261	12
K11192	0.000465957	21
K07106	0.001375683	62
K02617	0.000532522	24
K12516	0.004282367	193
K03577	0.001109422	50
K18908	0.002840119	128
K01804	0.002706989	122
K04072	0.001309117	59
K10917	0.001065045	48
K05820	0.00142006	64
K00963	0.000776595	35
K00857	0.000599088	27
K01834	0.001220364	55
K02485	0.000532522	24
K07153	0.000643465	29
K01756	0.000798784	36
K06147	0.001508813	68
K12152	0.000576899	26
K00566	0.001065045	48
K18890	0.000266261	12
K06181	0.000865349	39
K11184	0.00042158	19
K07474	0.000776595	35
K22894	0.002640423	119
K09762	0.001619756	73
K06909	0.002485104	112
K19611	0.059243113	2670
K12308	0.047860447	2157
K03561	0.029554991	1332
K22441	0.001065045	48
K19273	0.001042856	47
K03559	0.005924311	267
K14761	0.000244073	11
K18908	0.001930394	87
K03559	0.007433125	335
K01491	0.001775075	80
K01990	0.001331306	60
K08372	0.00255167	115
K00990	0.001020668	46
K07509	0.001664132	75
K08296	0.00071003	32
K01782	0.001952582	88
K19721	0.005258658	237
K12518	0.001752886	79
K12368	0.001286929	58
K12369	0.002019147	91
K00873	0.000443769	20
K02003	0.001042856	47
K01585	0.002662612	120
K22106	0.000976291	44
K21071	0.002906685	131
K10823	0.001641944	74
K03296K18138	0.006523399	294
K02034	0.00113161	51
K02031	0.001641944	74
K17686	0.005613673	253
K01425	0.001175987	53
K13653	0.001175987	53
K07636	0.001597567	72
K07668	0.00084316	38
K19788	0.001397871	63
K00925	0.001198175	54
K18908	0.000155319	7
K01923	0.000554711	25
K01714	0.000687841	31
K06999	0.000976291	44
K06957	0.002529481	114
K01439	0.001264741	57
K18369	0.002107901	95
K01950	0.003195134	144
K00078	0.002085713	94
K03324	0.000110942	5
K05349	0.004038295	182
K04083	0.001619756	73
K21085	0.001153798	52
K02775	0.000266261	12
K04759	0.000177507	8
K15835	0.001264741	57
K01223	0.001464436	66
K04758	6.66E-05	3
K19449	0.00042158	19
K21071	0.001708509	77
K02003	0.000820972	37
K11178	0.00197477	89
K03337	0.001908205	86
K13954	0.001930394	87
K11177	0.003550149	160
K03338	0.002085713	94
K03336	0.004038295	182
K00945	0.001020668	46
K00010	0.001930394	87
K10439	0.001775075	80
K03292	0.001863828	84
K01192	0.002329785	105
K07455	0.001930394	87
K03700	0.000443769	20
K04074	0.000443769	20
K10773	0.000643465	29
K21967	0.001952582	88
K05366	0.003661091	165
K21968	0.000798784	36
K08996	0.001109422	50
K02086	0.000576899	26
K00030	0.001042856	47
K07001	0.019991777	901
K06158	0.002773554	125
K03737	0.00410486	185
K03091	0.001042856	47
K14062	0.001242552	56
K07705	0.000643465	29
K01372	0.033260459	1499
K03562	0.000887537	40
K03560	0.000510334	23
K23330	0.028844961	1300
K24041	0.000244073	11
K24041	0.000443769	20
K07023	0.000643465	29
K19689	0.003128569	141
K00219	0.003261699	147
K02761	0.001575379	71
K08600	0.00071003	32
K01005	0.002196655	99
K16705	0.001819451	82
K13653	0.000221884	10
K01787	0.001220364	55
K17468	0.002152278	97
K01586	0.00142006	64
K02025	0.001153798	52
K19788	0.001508813	68
K02027	0.001531002	69
K02026	0.001286929	58
K18673	0.001242552	56
K01465	0.002374162	107
K01465	0.002196655	99
K01591	0.001531002	69
K23253	0.001797263	81
K13653	0.000266261	12
K07720	0.002241032	101
K02823	0.001353494	61
K17828	0.001775075	80
K18909	0.000643465	29
K10218	0.001686321	76
K00762	0.001220364	55
K13628	0.00042158	19
K20265	0.001664132	75
K15396	0.001175987	53
K22068	0.000488145	22
K12112	0.000443769	20
K04487	0.001198175	54
K01092	0.000798784	36
K24083	0.000976291	44
K00878	0.001508813	68
K00788	0.000732218	33
K03091	0.000665653	30
K21019	0.000776595	35
K00656	0.003239511	146
K07718	0.003772033	170
K24204	0.000887537	40
K00941	0.000998479	45
K10193	0.001397871	63
K10192	0.002529481	114
K01235	0.00381641	172
K10194	0.001375683	62
K23675	0.000954103	43
K01082	0.001353494	61
K01515	0.001153798	52
K01119	0.002418539	109
K11737	0.001819451	82
K03773	0.000199696	9
K03498	0.002529481	114
K02669	0.000865349	39
K00525	0.002285408	103
K04486	0.000399392	18
K21573	0.078147656	3522
K10117	0.002462916	111
K10118	0.001375683	62
K05349	0.063747364	2873
K10119	0.001264741	57
KdpDK07646	0.004149237	187
K07273	0.00113161	51
K05970	0.042890238	1933
K05349	0.068029732	3066
K07045	0.00113161	51
K15923	0.075063464	3383
K07667	0.001464436	66
K01190	0.090928193	4098
K03739	0.001353494	61
K07718	0.003417018	154
K14188	0.000355015	16
K07720	0.003217323	145
K00847	0.002884496	130
K03367	0.002840119	128
K01938	0.000798784	36
K02003	0.000865349	39
K02004	0.001952582	88
K01752	0.002241032	101
K01752	0.001109422	50
K15022	0.003483584	157
K13653	0.001198175	54
K03210	0.000687841	31
K00773	0.00197477	89
K21471	0.005214281	235
K19341	0.00071003	32
K07461	0.000266261	12
K01775	0.001996959	90
K01950	0.000155319	7
K23997	0.002795742	126
K06381	0.002085713	94
K01926	0.000909726	41
K22719	0.001863828	84
K06158	0.002218843	100
K21185	0.000599088	27
K00675	0.000909726	41
K03699	0.002951061	133
K14080	0.001331306	60
K08970	0.000909726	41
K07171	0.000332826	15
K01740	0.001397871	63
K00374	0.00084316	38
K18345	0.00113161	51
K06409	0.002817931	127
K03648	0.001242552	56
K07729	0.000221884	10
K02072	0.000621276	28
K02071	0.001264741	57
K22108	0.001087233	49
K09697	0.000687841	31
K07048	0.001375683	62
K07050	0.002440727	110
K19701	0.000798784	36
K07729	0.000133131	6
K00003	0.002196655	99
K20344	0.045597227	2055
K23518	0.000110942	5
K13408	0.030353775	1368
K21021	0.001508813	68
K05813	0.001863828	84
K00705	0.071136112	3206
K13663	0.027957424	1260
K19285	0.026071407	1175
K00525	0.072378664	3262
K07045	0.000998479	45
K02067	0.02292065	1033
K06897	0.000488145	22
K02313	0.040538265	1827
K03453	0.021478402	968
K01448	0.027646786	1246
K02073	0.000177507	8
K04485	0.002906685	131
K12511	0.000399392	18
K18445	0.000931914	42
K22468	0.002751366	124
K03655	0.002196655	99
K02902	0.000687841	31
K01588	0.000998479	45
K01933	0.001331306	60
K11175	0.000976291	44
K01945	0.001752886	79
K07979	0.000798784	36
K03696	0.003527961	159
K02004K09808	0.002174466	98
K00782	0.000931914	42
K07652	0.001020668	46
K00108	0.00339483	153
K07668	0.000643465	29
K02004K09808	0.00297325	134
K02004K05685	0.002640423	119
K21739	0.002418539	109
K02003	0.001020668	46
K21746	0.001575379	71
K02004K05685	0.00310638	140
K02003	0.000576899	26
K18929	0.002285408	103
K05804	0.001531002	69
K16325	0.000465957	21
K21698	0.000332826	15
K22293	0.001220364	55
K16324	0.000355015	16
K05942	0.002329785	105
K10213	0.001198175	54
K17734	0.000998479	45
K14647	0.002640423	119
K16326	0.001309117	59
K18332	0.001996959	90
K01869	0.002795742	126
K05299	0.001087233	49
K05685	0.001775075	80
K02003	0.000510334	23
K00031	0.001531002	69
K01448	0.002174466	98
K14682	0.002706989	122
K03581	0.001775075	80
K03582	0.005081151	229
K07052	0.001331306	60
K07729	0.000377203	17
K03480	0.001109422	50
K01990	0.001619756	73
K02003	0.001242552	56
K00147	0.001575379	71
K01534	0.005746804	259
K03743	0.000110942	5
K06334	0.001242552	56
K03553	8.88E-05	4
K03498	0.002307597	104
K03499	0.002840119	128
K01407	0.003749845	169
K03583	0.004548628	205
K02681	0.000355015	16
K01990	0.001109422	50
K02680	0.000510334	23
K13653	0.000488145	22
K02679	0.000754407	34
K00560	0.001353494	61
K13292	0.001109422	50
K08484	0.0026848	121
K08311	0.000532522	24
K13653	0.000909726	41
K00275	0.00071003	32
K02564	0.001353494	61
K02099	0.001464436	66
K01462	0.000310638	14
K03573	0.000976291	44
K21744	0.001531002	69
K13653	0.000909726	41
K07729	0.000355015	16
K01872	0.003794222	171
K02970	0.000532522	24
K03086	0.002085713	94
K02316	0.003039815	137
K21742	0.001730698	78
K07402	0.001686321	76
K10797	0.003217323	145
K03491	0.002906685	131
K03298	0.001264741	57
K03524	0.00071003	32
K03780	0.000820972	37
K03779	0.001508813	68
K18908	0.002795742	126
K03719	0.000687841	31
K01409	0.001264741	57
K02017	0.00155319	70
K08986	0.000865349	39
K11106	0.002041336	92
K02760	0.00028845	13
K05349	0.009585402	432
K02018	0.001375683	62
K02020	0.002130089	96
K02761	0.001486625	67
K00068	0.00042158	19
K07812	0.000377203	17
K02781	0.00028845	13
K07979	0.000244073	11
K00928	0.002573858	116
K02782	0.000887537	40
K02783	0.000754407	34
K10907	0.001886017	85
K02099	0.001020668	46
K03784	0.000554711	25
K10797	0.003505772	158
K07136	0.000488145	22
K03553	0.001797263	81
K09779	0.00028845	13
K03565	0.001109422	50
K18697	0.000510334	23
K06399	0.00155319	70
K07699	0.001797263	81
K00703	0.002906685	131
K10972	0.000665653	30
K19078	0.000998479	45
K11633	0.00155319	70
K19158	0.000221884	10
K04085	0.00368328	166
K19159	0.000399392	18
K00765	0.001065045	48
K00974	0.002241032	101
K07184	0.001042856	47
K01633	0.000776595	35
K20452	0.002241032	101
K06153	0.001353494	61
K00053	0.001730698	78
K21755	0.001575379	71
K01653	0.00071003	32
K03327	0.001153798	52
K01649	0.002440727	110
K05989	0.00339483	153
K00259	0.001087233	49
K07282	0.00184164	83
K05989	0.000465957	21
K02791	0.000399392	18
K13926	0.001175987	53
K23237	0.001331306	60
K03931	0.003128569	141
K01990	0.000887537	40
K21744	0.00184164	83
K20118	0.000266261	12
K01462	0.001065045	48
K01775	0.001375683	62
K02791	0.000377203	17
K23237	0.001930394	87
K02355	0.003661091	165
K01784	0.001531002	69
K08174	0.002773554	125
K00858	0.001042856	47
K03402	0.000776595	35
K03631	0.002662612	120
K07493	0.034281127	1545
K07345	0.00042158	19
K07320	0.001109422	50
K02497	0.057090835	2573
K20487	0.000310638	14
K20488	0.001042856	47
K22043	0.000554711	25
K00390	0.000887537	40
K07012	0.001863828	84
K00380	0.002928873	132
K00381	0.002773554	125
K06147	0.002640423	119
K00313	0.001775075	80
K02172	0.003062004	138
K01737	0.000377203	17
K02443	0.000976291	44
K03855	0.000355015	16
K06147	0.002462916	111
K03522	0.00113161	51
K03534	0.000554711	25
K01770	0.000199696	9
K12519	0.000776595	35
K22106	0.001220364	55
K12518	0.000110942	5
K12518	0.000776595	35
K07478	0.002706989	122
K03335	0.020590865	928
K01448	0.01005136	453
K07165	0.028711831	1294
K21573	0.085558593	3856
K03088	0.000599088	27
K01990	0.001486625	67
K01808	0.000155319	7
K02503	0.011671115	526
K03491	0.002618235	118
K03624	0.018083572	815
K00962	0.067741282	3053
K01809	0.001020668	46
K02761	0.001486625	67
K02760	0.000110942	5
K05817	0.001664132	75
K18909	0.000976291	44
K01223	0.001863828	84
K09703	0.000488145	22
K02760	0.000199696	9
K18682	0.048459535	2184
K06201	0.019747704	890
K02761	0.001664132	75
K00325	0.000976291	44
K01146	0.001242552	56
K00048	0.001264741	57
K01628	0.000887537	40
K02609	0.000931914	42
K02429	0.001464436	66
K09888	0.008542546	385
K01818	0.002662612	120
K00879	0.002374162	107
K01023	0.020391169	919
K20933	0.042091455	1897
K02431	0.000266261	12
K03641	0.058621837	2642
K02430	0.001175987	53
K01619	0.0172626	778
K18369	0.024673536	1112
K00854	0.041292671	1861
K04844	0.001464436	66
K18235	0.027469278	1238
K01051	0.001686321	76
K19181	0.001042856	47
K18910	0.000687841	31
K20569	0.001175987	53
K03521	0.000732218	33
K00065	0.001375683	62
K00803	0.00226322	102
K11216K00854	0.001619756	73
K01439	0.00155319	70
K06201	0.00084316	38
K01689	0.001930394	87
K01444	0.001264741	57
K06872	0.001175987	53
K01126	0.000931914	42
K07301	0.00155319	70
K21022	0.001531002	69
K01937	0.002019147	91
K07017	0.000621276	28
K22132	0.001065045	48
K18240	0.029621556	1335
K04072	0.003705468	167
K08304	0.001908205	86
K04720	0.001664132	75
K02909	0.010694824	482
K18302	0.023852564	1075
K02232	0.001664132	75
K06042	0.001065045	48
K01624	0.026337668	1187
K23351	0.007122487	321
K20509	0.030753166	1386
K01966	0.03423675	1543
K02492	0.001886017	85
K03308	0.001886017	85
K13653	0.000931914	42
K02304	0.000510334	23
K06076	0.029799064	1343
K07137	0.000244073	11
K03778	0.025516696	1150
K03924	0.000998479	45
K06911	0.016286309	734
K02006	0.002130089	96
K00275	0.01542096	695
K02008	0.000865349	39
K03476	0.017528861	790
K18303	0.069272284	3122
K02009	0.000221884	10
K12340	0.030730978	1385
K01759	0.008964126	404
K06158	0.002196655	99
K06221	0.000820972	37
K04567	0.000621276	28
K06969	0.001575379	71
K01740	0.001908205	86
K03284	0.001331306	60
K07214	0.001175987	53
K01673	0.016707889	753
K01698	0.001309117	59
K01845	0.002396351	108
K21572	0.041381425	1865
K19286	0.01315774	593
K03555	0.002773554	125
K03469	0.000909726	41
K03270	0.009141634	412
K13542	0.003128569	141
K02199	0.01923737	867
K23237	0.001531002	69
K22476	0.001020668	46
K05606	0.010938897	493
K21573	0.063569857	2865
K16248	0.002773554	125
K11693	0.025716392	1159
K22106	0.000465957	21
K06894	0.052364699	2360
K21279	0.016153178	728
K21750	0.011671115	526
K00754	0.017728557	799
K21055	0.008586923	387
K07149	0.001464436	66
K20997	0.013135552	592
K01872	0.002729177	123
K16702	0.017107281	771
K04759	0.052475641	2365
K07343	0.007366559	332
K04075	0.027247394	1228
K03628	0.064590525	2911
K01133	0.03578994	1613
K02970	0.000332826	15
K02844	0.000221884	10
K20974	0.037232188	1678
K03856	0.001708509	77
K17680	0.04726136	2130
K05939	0.000909726	41
K04763	0.021633721	975
K20974	0.039206959	1767
K21573	0.060796303	2740
K03327	0.033216082	1497
K21572	0.029843441	1345
K21573	0.05686895	2563
K01447	0.007100298	320
K07075	0.005879934	265
K21572	0.027092075	1221
K09691	0.000887537	40
K18704	0.002418539	109
K09809	0.001242552	56
K09690	0.00084316	38
K07271	0.000754407	34
K01960	0.036721854	1655
K02761	0.001508813	68
K01573	0.007943459	358
K16702	0.000665653	30
K03491	0.002396351	108
K02760	0.000820972	37
K03478	0.000820972	37
K08093	0.000199696	9
K01023	0.00028845	13
K03778	0.000443769	20
K03436	0.001065045	48
K02027	0.002241032	101
K02026	0.000931914	42
K01599	0.001775075	80
K00854	0.001331306	60
K20509	0.029066846	1310
K21030	0.000776595	35
K01486	0.000177507	8
K08678	0.00042158	19
K03885	0.032550429	1467
K04034	0.000310638	14
K07260	0.001908205	86
K01678	0.000599088	27
K01489	0.011493608	518
K01677	0.001087233	49
K18954	0.017129469	772
K01273	0.001752886	79
K07679	0.058333387	2629
K04568	0.001996959	90
K05685	0.027003321	1217
K20265	0.002196655	99
K05685	0.027602409	1244
K00239	0.001309117	59
K02003	0.012070507	544
K03546	0.058466518	2635
K02005	0.028600888	1289
K07098	0.024673536	1112
K03723	0.081431544	3670
K01955	0.004304556	194
K01465	0.027114264	1222
K00721	0.017506673	789
K13288	0.00113161	51
K01956	0.001531002	69
K01955	0.000865349	39
K03088	0.009541026	430
K22051	0.004570817	206
K01613	0.001531002	69
K00548	0.020280227	914
K07486	0.00452644	204
K00276	0.000621276	28
K15779	0.043888718	1978
K11209	0.001264741	57
K08659	0.034547388	1557
K21472	0.031707269	1429
K04651	0.000310638	14
K04720	0.002440727	110
K16322	0.002174466	98
K01923	0.001264741	57
K21741	0.015287829	689
K21739	0.02786867	1256
K06158	0.041248295	1859
K01854	0.000443769	20
K03426	0.017528861	790
K21562	0.011293912	509
K02003	0.000221884	10
K01448	0.061084752	2753
K07148	0.024451652	1102
K13566	0.021766852	981
K00655	0.013645885	615
K01756	0.002618235	118
K02564	0.050234609	2264
K03498	0.00113161	51
K02854	0.001375683	62
K10117	0.002596047	117
K07646	0.002174466	98
K07667	0.001065045	48
K10773	0.013623697	614
K00927	0.030442528	1372
K00948	0.001442248	65
K03088	0.015021568	677
K03649	0.000399392	18
K01491	0.001752886	79
K08322	0.001375683	62
K01889	0.022587823	1018
K06132	0.002019147	91
K08153	0.022454693	1012
K06436	0.000754407	34
K02564	0.000133131	6
K00615	0.001175987	53
K02528	0.000865349	39
K00615	0.001508813	68
K02049	0.001242552	56
K04042	0.001508813	68
K00919	0.001508813	68
K00046	0.001531002	69
K18908	0.002529481	114
K15552	0.000820972	37
K06398	0.002418539	109
K07282	0.001397871	63
K02049	0.000998479	45
K02188	0.002063524	93
K07491	0.001886017	85
K21573	0.067719094	3052
K03394	0.001375683	62
K21572	0.028889338	1302
K01938	0.001863828	84
K15553	0.001442248	65
K15552	0.001087233	49
K01588	0.000443769	20
K05985	0.000887537	40
K00259	0.024695724	1113
K05936	0.001065045	48
K01923	0.000931914	42
K02371	0.017373542	783
K06990	0.002706989	122
K01933	0.001397871	63
K04069	0.000776595	35
K06287	0.010938897	493
K02051	0.020879314	941
K11175	0.00071003	32
K07221	0.022232809	1002
K00602	0.000332826	15
K00767	0.021434025	966
K19577	0.000510334	23
K03604	0.000488145	22
K19956	0.000687841	31
K01834	0.019015486	857
K02189	0.001264741	57
K07678	0.047061664	2121
K02446	0.00113161	51
K05934	0.000954103	43
K01774	0.000332826	15
K02173	0.000687841	31
K11645	0.022654389	1021
K00595	0.002729177	123
K02231	0.000532522	24
K02226	0.000643465	29
K06950	0.011293912	509
K21064	0.022365939	1008
K09457	0.010783578	486
K03472	0.001641944	74
K01159	0.011759869	530
K02224	0.002152278	97
K00927	0.001930394	87
K00768	0.001664132	75
K09125	0.01697415	765
K01624	0.001664132	75
K05776	0.028933715	1304
K02231	0.000954103	43
K02233	0.000820972	37
K01200	0.043844341	1976
K00655	0.016951962	764
K03547	0.022898462	1032
K09667	0.036278086	1635
K03088	0.014489046	653
K03090	0.000110942	5
K06379	0.000310638	14
K03091	0.000199696	9
K06378	0.000155319	7
K02103	0.001442248	65
K06221	0.000954103	43
K01571	0.002241032	101
K20509	0.000865349	39
K01223	0.000266261	12
K24180	0.001065045	48
K01599	0.00084316	38
K00058	0.002130089	96
K16248	0.003128569	141
K20073	0.0026848	121
K03436	0.001531002	69
K01449	0.000110942	5
K03436	0.001508813	68
K06859	0.000621276	28
K23149	0.001775075	80
K03710	0.001286929	58
K00014	0.001109422	50
K20968	0.000732218	33
K11928	0.003084192	139
K03719	0.001065045	48
K00600	0.002285408	103
K01480	0.001797263	81
K06402	0.001020668	46
K03473	0.000599088	27
K02501	0.000355015	16
K01814	4.44E-05	2
K00765	0.000532522	24
K00013	0.001575379	71
K01693	0.000532522	24
K01269	0.001153798	52
K20866	0.000332826	15
K03555	0.00226322	102
K02819	0.001996959	90
K21064	0.000931914	42
K03486	0.000621276	28
K01858	0.028689642	1293
K13598	0.026204538	1181
K02481	0.028556512	1287
K12340	0.036344651	1638
K19337	0.000820972	37
K07027	0.016885397	761
K22723	0.012603029	568
K17884	0.014511234	654
K00656	0.000465957	21
K18908	0.002285408	103
K01095	0.011937376	538
K06212	0.000310638	14
K01649	0.002640423	119
K05770	0.000465957	21
K14080	0.001508813	68
K18830	0.000931914	42
K07741	0.001264741	57
K24082	0.000998479	45
K01267	0.001930394	87
K01066	0.00142006	64
K02334	0.003993918	180
K03518	0.000687841	31
K20265	0.00297325	134
K12528	0.003417018	154
K10679	0.000865349	39
K02495	0.001597567	72
K21973	0.001042856	47
K16053	0.001175987	53
K11732	0.001730698	78
K07729	0.001264741	57
K18922	0.000332826	15
K19802	0.001042856	47
K03292	0.00226322	102
K06889	0.000665653	30
K06048	0.001153798	52
K02428	0.000909726	41
K21902	0.00226322	102
K03439	0.000865349	39
K07787	0.003927352	177
K09923	0.000488145	22
K21972	0.000643465	29
K03575	0.001641944	74
K03088	0.000798784	36
K20487	0.000687841	31
K18908	0.002596047	117
K01209	0.003417018	154
K06898	0.001042856	47
K01914	0.002218843	100
K17236	0.001641944	74
K11733	0.000488145	22
K17235	0.002063524	93
K00868	0.000199696	9
K11060	0.001531002	69
K12529	0.001819451	82
K17836	0.002130089	96
K06148	0.003461395	156
K18967	0.000909726	41
K21024	0.003594526	162
K02071	0.000976291	44
K03273	0.001065045	48
K02072	0.000443769	20
K22900	0.001242552	56
K06080	0.000532522	24
K01881	0.002928873	132
K00004	0.000266261	12
K00008	0.000865349	39
K15532	0.001464436	66
K00078	0.00113161	51
K02026	0.001109422	50
K19956	0.00042158	19
K17234	0.002374162	107
K02800	0.001508813	68
K06113	0.002840119	128
K18205	0.004060483	183
K00134	0.000621276	28
K00789	0.002241032	101
K00041	0.000665653	30
K00645	0.00042158	19
K08137	0.001863828	84
K07387	0.001442248	65
K00615	0.003483584	157
K01583	0.003017627	136
