KEGG	Percent	Count
K07729	4.9357E-05	5
K03205	3.94856E-05	4
K13940	4.9357E-05	5
K00950	3.94856E-05	4
K06881	9.8714E-05	10
K00925	5.92284E-05	6
K00754	0.000118457	12
K03296	7.89712E-05	8
K03088	0.000533056	54
K02935	0.000197428	20
K01584	0.000197428	20
K03756	0.000177685	18
K03723	0.000217171	22
K06409	0.000108585	11
K02499	0.00035537	36
K03530	0.000404727	41
K02916	0.000306013	31
K03529	9.8714E-06	1
K00969	9.8714E-06	1
K02428	3.94856E-05	4
K00857	1.97428E-05	2
K03110	0.000128328	13
K18692	1.97428E-05	2
K02520	0.00148071	150
K23414	0.000128328	13
K14731	1.97428E-05	2
K03298	1.97428E-05	2
K11153	3.94856E-05	4
K19411	1.97428E-05	2
K01938	1.97428E-05	2
K02469	1.97428E-05	2
K03151	5.92284E-05	6
K06413	1.97428E-05	2
K00615	2.96142E-05	3
K00615	5.92284E-05	6
K10540	0.002171708	220
K08974	1.97428E-05	2
K09667	0.000187557	19
K01886	0.0001382	14
K02039	1.97428E-05	2
K24042	9.8714E-06	1
K02037	1.97428E-05	2
K02038	1.97428E-05	2
K00666	0.000710741	72
K02855	0.000108585	11
K11422	0.002862706	290
K02232	1.97428E-05	2
K07720	9.8714E-06	1
K03466	3.94856E-05	4
K21573	1.97428E-05	2
K00954	1.97428E-05	2
K03406	0.000187557	19
K12132	0.000365242	37
K06949	7.89712E-05	8
K01783	8.88426E-05	9
K07459	0.000463956	47
K00604	9.8714E-06	1
K03500	7.89712E-05	8
K07284	1.97428E-05	2
K06941	9.8714E-05	10
K20074	3.94856E-05	4
K01451	7.89712E-05	8
K01890	7.89712E-05	8
K01740	3.94856E-05	4
K20453	1.97428E-05	2
K21572	4.9357E-05	5
K07407	0.000276399	28
K03604	0.000167814	17
K08168	5.92284E-05	6
K04762	2.96142E-05	3
K11527	3.94856E-05	4
K03530	2.96142E-05	3
K06959	3.94856E-05	4
K15779	3.94856E-05	4
K06409	3.94856E-05	4
K06019	3.94856E-05	4
K01835	3.94856E-05	4
K15633	0.000177685	18
K01803	2.96142E-05	3
K00262	0.002971291	301
K05989	1.97428E-05	2
K17318	0.001224054	124
K01190	0.000177685	18
K20885	3.94856E-05	4
K01190	0.000148071	15
K01190	2.96142E-05	3
K05305	1.97428E-05	2
K10188	0.000602155	61
K12308	8.88426E-05	9
K06923	1.97428E-05	2
K02003	1.97428E-05	2
K07706	1.97428E-05	2
K02016	0.000276399	28
K01624	1.97428E-05	2
K01928	0.000207299	21
K04066	0.000128328	13
K01462	2.96142E-05	3
K01966	5.92284E-05	6
K19710	0.0001382	14
K03233	2.96142E-05	3
K01778	3.94856E-05	4
K09698	0.000108585	11
K02933	0.001174697	119
K10672	1.97428E-05	2
K10672	0.000177685	18
K08679	0.000148071	15
K00266	5.92284E-05	6
K02956	5.92284E-05	6
K19304	8.88426E-05	9
K03281	9.8714E-06	1
K19005	7.89712E-05	8
K03606	9.8714E-05	10
K01193	1.97428E-05	2
K07566	7.89712E-05	8
K03979	0.000542927	55
K03840	1.97428E-05	2
K00865	1.97428E-05	2
K01537	0.000236914	24
K01990	1.97428E-05	2
K00965	1.97428E-05	2
K18967K20957	0.000286271	29
K03588	2.96142E-05	3
K09458	1.97428E-05	2
K01876	9.8714E-05	10
K00655	4.9357E-05	5
K00945	6.90998E-05	7
K02945	0.003010777	305
K02028	4.9357E-05	5
K02029	6.90998E-05	7
K01595	0.000552798	56
K03324	0.000157942	16
K19005	1.97428E-05	2
K06877	5.92284E-05	6
K03558	9.8714E-05	10
K01586	0.000167814	17
K03657	1.97428E-05	2
K21573	1.97428E-05	2
K13788	0.006998823	709
K11928	3.94856E-05	4
K00925	0.012605778	1277
K00939	0.000148071	15
K00760	0.000118457	12
K06400	1.97428E-05	2
K02133	0.000118457	12
K00337	1.97428E-05	2
K03281	0.001441224	146
K02133	0.000286271	29
K00831	0.000325756	33
K00059	0.0001382	14
K22605	0.00084894	86
K03688	0.001263539	128
K01745	1.97428E-05	2
K01118	0.000769969	78
K03154	9.8714E-06	1
K15022	0.000197428	20
K03150	0.0001382	14
K10810	4.9357E-05	5
K03149	1.97428E-05	2
K03424	0.000227042	23
K22132	0.000217171	22
K19005	9.8714E-06	1
K00831	3.94856E-05	4
K03565	0.000157942	16
K02824	2.96142E-05	3
K03553	0.000552798	56
K07133	1.97428E-05	2
K02217	1.97428E-05	2
K03545	1.97428E-05	2
K14059	0.001253668	127
K07031	2.96142E-05	3
K06221	0.000197428	20
K08600	1.97428E-05	2
K03215	0.000177685	18
K14195	4.9357E-05	5
K03437	0.000157942	16
K01866	8.88426E-05	9
K01919	0.002171708	220
K00041	2.96142E-05	3
K00790	0.000246785	25
K03292	0.000236914	24
K02563	0.000108585	11
K03531	0.000404727	41
K01685	0.000128328	13
K03589	0.000148071	15
K01928	0.000276399	28
K03588	9.8714E-05	10
K01000	3.94856E-05	4
K01223K05350	1.97428E-05	2
K16248	3.94856E-05	4
K03406	3.94856E-05	4
K01813	1.97428E-05	2
K21961	9.8714E-05	10
K07720	8.88426E-05	9
K06400	1.97428E-05	2
K23059	3.94856E-05	4
K07636	0.000394856	40
K21470	4.9357E-05	5
K06398	0.000227042	23
K21903	8.88426E-05	9
K12243	8.88426E-05	9
K04488	5.92284E-05	6
K22719	6.90998E-05	7
K21636	0.006436153	652
K18218	3.94856E-05	4
K09811	1.97428E-05	2
K20021	9.8714E-06	1
K09812	1.97428E-05	2
K02002	5.92284E-05	6
K02001	0.000108585	11
K01443	0.000217171	22
K02000	9.8714E-05	10
K03415	0.000246785	25
K11751	3.94856E-05	4
K03555	5.92284E-05	6
K03572	5.92284E-05	6
K07040	1.97428E-05	2
K22300	0.000167814	17
K03218	0.000296142	30
K06962	8.88426E-05	9
K11621	2.96142E-05	3
K06941	6.90998E-05	7
K03823	1.97428E-05	2
K03790	1.97428E-05	2
K08174	6.90998E-05	7
K02878	0.001421482	144
K12264	0.000177685	18
K19286	0.000177685	18
K02890	0.00211248	214
K20509	0.000681127	69
K02982	0.002487593	252
K01066	9.8714E-06	1
K09760	3.94856E-05	4
K00611	0.000286271	29
K02946	0.003139105	318
K05995	8.88426E-05	9
K02906	0.002230936	226
K11175	0.000473827	48
K01945	0.001717624	174
K03734	9.8714E-05	10
K11527K07679	0.000197428	20
K03783	1.97428E-05	2
K02886	0.003869589	392
K13993	0.002694892	273
K01870	0.003741261	379
K00946	5.92284E-05	6
K02965	0.000681127	69
K21563	1.97428E-05	2
K01091	0.000306013	31
K04773	0.000365242	37
K02926	0.002369136	240
K00196	0.000572541	58
K06881	0.000888426	90
K02892	0.00056267	57
K02437	5.92284E-05	6
K00282	0.000306013	31
K00600	0.000157942	16
K00605	0.000227042	23
K18332	5.92284E-05	6
K19265	1.97428E-05	2
K07095	9.8714E-06	1
K03088	0.00056267	57
K01869	3.94856E-05	4
K03111	0.000375113	38
K09989	9.8714E-06	1
K02963	0.000217171	22
K01939	0.000681127	69
K01945	0.000582413	59
K04748	1.97428E-05	2
K02939	0.000582413	59
K03436	3.94856E-05	4
K02314	0.0001382	14
K01515	0.000523184	53
K11085	0.000148071	15
K06878	0.000157942	16
K03070	3.94856E-05	4
K07706	0.000681127	69
K14445	0.000394856	40
K01451	9.8714E-05	10
K14445	0.000177685	18
K06206	9.8714E-06	1
K03502	0.000266528	27
K12257	7.89712E-05	8
K20509	0.00098714	100
K04043	0.000641641	65
K23352	0.000217171	22
K09681	0.008617732	873
K04562	0.000108585	11
K11166	1.97428E-05	2
K03548	5.92284E-05	6
K01929	4.9357E-05	5
K19294	0.000197428	20
K01613	1.97428E-05	2
K20492	0.000157942	16
K21572	0.000148071	15
K02283	7.89712E-05	8
K20490	0.000246785	25
K01251	5.92284E-05	6
K20491	0.000621898	63
K23989	0.000177685	18
K07636	7.89712E-05	8
K19613	0.000523184	53
K14645	0.000325756	33
K19613	0.000513313	52
K02986	9.8714E-06	1
K09825	0.000118457	12
K03060	2.96142E-05	3
K00942	7.89712E-05	8
K04066	3.94856E-05	4
K13038	0.000444213	45
K02952	9.8714E-06	1
K03499	9.8714E-06	1
K01361	3.94856E-05	4
K01840	9.8714E-06	1
K00239	0.000148071	15
K00241	1.97428E-05	2
K01972	0.000177685	18
K00240	0.000148071	15
K00943	2.96142E-05	3
K00820	0.000118457	12
K01776	0.000276399	28
K07646	0.000286271	29
K07260	1.97428E-05	2
K00849	7.89712E-05	8
K03709	9.8714E-05	10
K24648	4.9357E-05	5
K08641	1.97428E-05	2
K24073	6.90998E-05	7
K21600	7.89712E-05	8
K17686	0.001154954	117
K00849	0.001214182	123
K10709	5.92284E-05	6
K23533	5.92284E-05	6
K09940	3.94856E-05	4
K07738	3.94856E-05	4
K02117	0.000246785	25
K01914	0.000148071	15
K06400	0.000513313	52
K21472	3.94856E-05	4
K07720	0.000217171	22
K10439	0.000148071	15
K07718	0.000236914	24
K23107	1.97428E-05	2
K16862	9.8714E-05	10
K02982	0.000256656	26
K02890	6.90998E-05	7
K02904	2.96142E-05	3
K02878	0.000177685	18
K02965	0.000128328	13
K00244	4.9357E-05	5
K01804	3.94856E-05	4
K11751	0.000325756	33
K07684	0.000108585	11
K02874	0.000187557	19
K02961	0.000108585	11
K02931	0.000365242	37
K02895	8.88426E-05	9
K24073	1.97428E-05	2
K07082	0.0001382	14
K03152	1.97428E-05	2
K05281	3.94856E-05	4
K07478	5.92284E-05	6
K01956	9.8714E-06	1
K00111	0.003366148	341
K02775	0.000621898	63
K00302	0.003721518	377
K02876	0.002754121	279
K03076	0.00909156	921
K12063	1.97428E-05	2
K00939	0.001135211	115
K07076	9.8714E-06	1
K02774	2.96142E-05	3
K22278	1.97428E-05	2
K02907	0.000572541	58
K14647	0.000582413	59
K19670	3.94856E-05	4
K01270	3.94856E-05	4
K02881	0.002092737	212
K02988	0.002122351	215
K05349	9.8714E-05	10
K00656	5.92284E-05	6
K03088	0.000217171	22
K02874	0.003869589	392
K02895	0.002122351	215
K02904	0.000572541	58
K07636	0.000325756	33
K02961	0.000977269	99
K21744	7.89712E-05	8
K02994	0.003148977	319
K06206	1.97428E-05	2
K02933	0.00394856	400
K02931	0.003445119	349
K01192	2.96142E-05	3
K18640	6.90998E-05	7
K03413	9.8714E-06	1
K20452	1.97428E-05	2
K12276	1.97428E-05	2
K00641	9.8714E-06	1
K01647	1.97428E-05	2
K03088	0.003958432	401
K06967	0.001451096	147
K00600	9.8714E-06	1
K01869	1.97428E-05	2
K19158	2.96142E-05	3
K02948	0.00084894	86
K02986	0.00134251	136
K02518	0.000246785	25
K02952	0.000967397	98
K01552	0.000177685	18
K02316	1.97428E-05	2
K11063	0.0001382	14
K16785	2.96142E-05	3
K03040	0.00154981	157
K02879	0.000296142	30
K01265	0.000167814	17
K21397	0.000108585	11
K03531	0.000177685	18
K18427	0.000503441	51
K21573	3.94856E-05	4
K07706	5.92284E-05	6
K23876	0.003988046	404
K01736	0.000236914	24
K07705	0.000108585	11
K07059	0.000799583	81
K06972	3.94856E-05	4
K22296	9.8714E-06	1
K00052	0.000296142	30
K00773	0.000533056	54
K00800	0.000404727	41
K16648	0.000552798	56
K03210	0.000296142	30
K09772	1.97428E-05	2
K06037	0.0001382	14
K07277	2.96142E-05	3
K04074	5.92284E-05	6
K03496	0.000118457	12
K03497	9.8714E-06	1
K03773	1.97428E-05	2
K23059	3.94856E-05	4
K00052	3.94856E-05	4
K02028	3.94856E-05	4
K19286	3.94856E-05	4
K03629	4.9357E-05	5
K05833	0.000187557	19
K07452	0.000227042	23
K14394	6.90998E-05	7
K19147	9.8714E-05	10
K01610	0.00536017	543
K01448	9.8714E-06	1
K24648	3.94856E-05	4
K05832	6.90998E-05	7
K01989	0.000128328	13
K09800	0.002704764	274
K03699	0.000256656	26
K01153	0.000246785	25
K03427	9.8714E-06	1
K01154	1.97428E-05	2
K02824	0.000335628	34
K06872	0.000967397	98
K01000	0.000582413	59
K01925	0.000384985	39
K03588	0.000177685	18
K02563	0.000157942	16
K12132	9.8714E-06	1
K20074	5.92284E-05	6
K03601	5.92284E-05	6
K21993	9.8714E-06	1
K19689	9.8714E-06	1
K21682	0.000296142	30
K03976	9.8714E-06	1
K03296	1.97428E-05	2
K02956	9.8714E-06	1
K00820	5.92284E-05	6
K03785	0.000187557	19
K00925	0.000404727	41
K16789	1.97428E-05	2
K07487	1.97428E-05	2
K01537	4.9357E-05	5
K03090	3.94856E-05	4
K03100	3.94856E-05	4
K03499	0.000394856	40
K03437	0.000690998	70
K00611	0.002763992	280
K03524	0.001154954	117
K01153	1.97428E-05	2
K07340	0.001431353	145
K17286	0.00303052	307
K03624	0.000108585	11
K05540	0.001105597	112
K01734	9.8714E-06	1
K00962	0.000157942	16
K01652	0.000167814	17
K00826	0.000197428	20
K07481	1.97428E-05	2
K11717	7.89712E-05	8
K22226	3.94856E-05	4
K11924	1.97428E-05	2
K01939	6.90998E-05	7
K06287	2.96142E-05	3
K01520	3.94856E-05	4
K04072	0.003514219	356
K00336	0.0001382	14
K02443	0.000414599	42
K00864	0.001944666	197
K12264	5.92284E-05	6
K00074	1.97428E-05	2
K02316	9.8714E-06	1
K06217	1.97428E-05	2
K07584	3.94856E-05	4
K02899	4.9357E-05	5
K22068	0.000207299	21
K00134	0.000740355	75
K12952	0.000809455	82
K02587	2.96142E-05	3
K03040	0.000276399	28
K18206	6.90998E-05	7
K03040	0.000315885	32
K03490	1.97428E-05	2
K02986	0.000286271	29
K07451	6.90998E-05	7
K02879	0.000118457	12
K06904	9.8714E-05	10
K07029	9.8714E-05	10
K20448	7.89712E-05	8
K02888	0.000296142	30
K07584	5.92284E-05	6
K04767	0.000197428	20
K07045	3.94856E-05	4
K05685	7.89712E-05	8
K02899	1.97428E-05	2
K03976	0.000108585	11
K00928	0.000434342	44
K00390	3.94856E-05	4
K02039	9.8714E-06	1
K01207	4.9357E-05	5
K04487	5.92284E-05	6
K16639	6.90998E-05	7
K22068	5.92284E-05	6
K01449	9.8714E-05	10
K01619	1.97428E-05	2
K07339	0.000286271	29
K07533	6.90998E-05	7
K18843	0.000542927	55
K07482	3.94856E-05	4
K01273	0.001164825	118
K17836	0.000552798	56
K00059	0.004185474	424
K03086	0.00761085	771
K07052	0.000148071	15
K11991	7.89712E-05	8
K02469	3.94856E-05	4
K06180	5.92284E-05	6
K02001	1.97428E-05	2
K01465	5.92284E-05	6
K18332K03406	0.001243796	126
K03183K21744	0.001194439	121
K03737	0.004057146	411
K03749	0.0001382	14
K00868	0.000513313	52
K00973	0.000681127	69
K01790	0.000681127	69
K01710	0.000612027	62
K22300	2.96142E-05	3
K00067	0.000365242	37
K15584	1.97428E-05	2
K06400	0.000621898	63
K06400	0.000365242	37
K07168	9.8714E-05	10
K17732	0.00049357	50
K01005	0.000217171	22
K00873	0.0001382	14
K09017	0.000315885	32
K15582	2.96142E-05	3
K10974	6.90998E-05	7
K05540	2.96142E-05	3
K07642	3.94856E-05	4
K12063	1.97428E-05	2
K06418	0.000868683	88
K07496	0.000217171	22
K07450	0.000266528	27
K01066	0.000157942	16
K15634	9.8714E-06	1
K10117	0.000740355	75
K09700	0.000177685	18
K09700	3.94856E-05	4
K00748	7.89712E-05	8
K03685	2.96142E-05	3
K03529	0.000118457	12
K00806	0.001865695	189
K15738	5.92284E-05	6
K03768	0.001401739	142
K03621	9.8714E-06	1
K01653	0.000246785	25
K03709	9.8714E-05	10
K03544	0.000167814	17
K01652	0.000582413	59
K01687	0.001796595	182
K00053	0.002527078	256
K06923	8.88426E-05	9
K19084	0.000207299	21
K19084	1.97428E-05	2
K03328	1.97428E-05	2
K03798	5.92284E-05	6
K14170	2.96142E-05	3
K19083	3.94856E-05	4
K00688	3.94856E-05	4
K03695	0.000592284	60
K21462	1.97428E-05	2
K01961	0.000118457	12
K22107	5.92284E-05	6
K01963	0.000108585	11
K01258	7.89712E-05	8
K02160	9.8714E-05	10
K01126	5.92284E-05	6
K02372	1.97428E-05	2
K04759	1.97428E-05	2
K06207	1.97428E-05	2
K07216	1.97428E-05	2
K02078	7.89712E-05	8
K03701	0.000118457	12
K09903	0.000128328	13
K03406	1.97428E-05	2
K03601	0.000118457	12
K00806	5.92284E-05	6
K02838	0.000157942	16
K08302	0.000177685	18
K10118	0.000118457	12
K18332	3.94856E-05	4
K09759	1.97428E-05	2
K23508	0.00049357	50
K00956	2.96142E-05	3
K00763	4.9357E-05	5
K01929	2.96142E-05	3
K01921	0.000197428	20
K03281	1.97428E-05	2
K03640	0.000128328	13
K05807	4.9357E-05	5
K06287	3.94856E-05	4
K04744	5.92284E-05	6
K03177	7.89712E-05	8
K00602	0.000276399	28
K03641	0.000197428	20
K00992	1.97428E-05	2
K05540	6.90998E-05	7
K16695	1.97428E-05	2
K21567	0.000108585	11
K01246	2.96142E-05	3
K17724	6.90998E-05	7
K01423	1.97428E-05	2
K02876	0.000108585	11
K03076	9.8714E-06	1
K17363	7.89712E-05	8
K00029	6.90998E-05	7
K03285	7.89712E-05	8
K01874	1.97428E-05	2
K03593	3.94856E-05	4
K21564	2.96142E-05	3
K23424	0.000157942	16
K02490	0.000118457	12
K01139	0.000227042	23
K07037	0.000296142	30
K01077	5.92284E-05	6
K03091	3.94856E-05	4
K18888	9.8714E-06	1
K14208	3.94856E-05	4
K05813	0.000384985	39
K06398	0.000197428	20
K07171	1.97428E-05	2
K21636	8.88426E-05	9
K18904	3.94856E-05	4
K03585	9.8714E-06	1
K13888	1.97428E-05	2
K02355	0.000207299	21
K03111	1.97428E-05	2
K02838	0.000306013	31
K19701	0.000108585	11
K06949	5.92284E-05	6
K05685	3.94856E-05	4
K20846	0.002092737	212
K01876	5.92284E-05	6
K08159	1.97428E-05	2
K01372	1.97428E-05	2
K21573	3.94856E-05	4
K07277	5.92284E-05	6
K01933	1.97428E-05	2
K21908	5.92284E-05	6
K11529	2.96142E-05	3
K01952	0.000315885	32
K03701	0.000118457	12
K14647	6.90998E-05	7
K22221	1.97428E-05	2
K03500	1.97428E-05	2
K02527	8.88426E-05	9
K00941	9.8714E-06	1
K02396	0.000286271	29
K15778	1.97428E-05	2
K02841	2.96142E-05	3
K01525	0.000306013	31
K18136	5.92284E-05	6
K00963	1.97428E-05	2
K00260	0.008213005	832
K02032	5.92284E-05	6
K02398	5.92284E-05	6
K21344	9.8714E-06	1
K01270	0.0001382	14
K02406	0.00035537	36
K02007	5.92284E-05	6
K07216	5.92284E-05	6
K11070	2.96142E-05	3
K10947	0.000217171	22
K11069	0.00042447	43
K11072	0.000167814	17
K11071	9.8714E-05	10
K03088	0.000118457	12
K01879	0.000217171	22
K06381	3.94856E-05	4
K06168	0.000256656	26
K06217	0.000118457	12
K07456	1.97428E-05	2
K03820	0.000217171	22
K01878	4.9357E-05	5
K07042	5.92284E-05	6
K03216	1.97428E-05	2
K06189	0.000217171	22
K00812	4.9357E-05	5
K01867	7.89712E-05	8
K02564	0.000513313	52
K01139	1.97428E-05	2
K00790	4.9357E-05	5
K01952	0.000217171	22
K01783	6.90998E-05	7
K18887	0.001174697	119
K04567	1.97428E-05	2
K19693K18235	4.9357E-05	5
K07720	2.96142E-05	3
K07718	0.000651512	66
K00265	3.94856E-05	4
K03699	0.000197428	20
K00088	6.90998E-05	7
K11176	1.97428E-05	2
K03427	3.94856E-05	4
K00179	5.92284E-05	6
K03150	1.97428E-05	2
K01625	0.000118457	12
K00941	5.92284E-05	6
K24204	2.96142E-05	3
K17286	1.97428E-05	2
K02935	9.8714E-05	10
K02902	2.96142E-05	3
K18908	1.97428E-05	2
K03091	2.96142E-05	3
K03218	1.97428E-05	2
K03773	0.000118457	12
K03763	0.000167814	17
K01880	4.9357E-05	5
K00133	1.97428E-05	2
K04077	0.001994023	202
K04078	0.000296142	30
K07029	1.97428E-05	2
K03070	5.92284E-05	6
K06969	1.97428E-05	2
K13819	1.97428E-05	2
K02990	7.89712E-05	8
K08680	1.97428E-05	2
K02963	8.88426E-05	9
K20509	3.94856E-05	4
K10439	7.89712E-05	8
K07667	0.000157942	16
K02574	1.97428E-05	2
K18967	7.89712E-05	8
K17286	0.003820232	387
K07646	3.94856E-05	4
K00689	0.000167814	17
K00075	1.97428E-05	2
K09762	9.8714E-06	1
K06958	1.97428E-05	2
K07030	6.90998E-05	7
K02224	0.0001382	14
K00595	0.000167814	17
K05936	7.89712E-05	8
K07053	3.94856E-05	4
K02188	0.000276399	28
K13541	3.94856E-05	4
K02189	2.96142E-05	3
K03798	0.000118457	12
K01835	2.96142E-05	3
K21563	3.94856E-05	4
K02051	0.000306013	31
K01193	1.97428E-05	2
K01924	3.94856E-05	4
K03090	0.000236914	24
K06379	0.000256656	26
K11069	3.94856E-05	4
K06404	1.97428E-05	2
K06403	0.000217171	22
K05844	9.8714E-05	10
K06378	5.92284E-05	6
K11807K09667	0.000434342	44
K01873	0.000671255	68
K06405	0.000108585	11
K03305	0.00246785	250
K14208	0.000365242	37
K02316	7.89712E-05	8
K03086	0.000108585	11
K00876	0.000187557	19
K07461	1.97428E-05	2
K06967	6.90998E-05	7
K08602	1.97428E-05	2
K06400	9.8714E-06	1
K02965	0.000148071	15
K02886	3.94856E-05	4
K03561	0.000108585	11
K01207	0.000118457	12
K17870	0.000167814	17
K04564	1.97428E-05	2
K00058	7.89712E-05	8
K00764	1.97428E-05	2
K01686	3.94856E-05	4
K23675	4.9357E-05	5
K01006	0.001253668	127
K07648	3.94856E-05	4
K03671	9.8714E-06	1
K18350	5.92284E-05	6
K00689	0.004728401	479
K00215	1.97428E-05	2
K08659	0.000552798	56
K18349	3.94856E-05	4
K03657	1.97428E-05	2
K09762	0.000325756	33
K10241	3.94856E-05	4
K17236	4.9357E-05	5
K08372	6.90998E-05	7
K10026	0.000434342	44
K00873	9.8714E-06	1
K01585	0.000118457	12
K06950	2.96142E-05	3
K03522	1.97428E-05	2
K21834	7.89712E-05	8
K00156	0.000414599	42
K01520	1.97428E-05	2
K15738	5.92284E-05	6
K07121	3.94856E-05	4
K00533	5.92284E-05	6
K00534	1.97428E-05	2
K01897	0.000217171	22
K23078	9.8714E-05	10
K00651	5.92284E-05	6
K01448	5.92284E-05	6
K03977	1.97428E-05	2
K06958	9.8714E-05	10
K03522	0.000217171	22
K06023	2.96142E-05	3
K01006	0.01755135	1778
K09016	0.000217171	22
K03575	0.000108585	11
K06861	3.94856E-05	4
K09774	9.8714E-05	10
K02806	1.97428E-05	2
K03092	7.89712E-05	8
K02837	0.000236914	24
K06168	1.97428E-05	2
K06206	1.97428E-05	2
K00656	1.97428E-05	2
K11719	1.97428E-05	2
K05694	0.000187557	19
K01582	3.94856E-05	4
K02123	3.94856E-05	4
K00849	1.97428E-05	2
K08963	1.97428E-05	2
K03270	9.8714E-06	1
K03292	0.009338345	946
K06889	0.005291071	536
K00873	0.000384985	39
K02855	0.000661384	67
K00219	0.028508604	2888
K00681	3.94856E-05	4
K04094	1.97428E-05	2
K03088	9.8714E-06	1
K07030	0.000444213	45
K05593	2.96142E-05	3
K09710	9.8714E-06	1
K02358	0.000217171	22
K01990	9.8714E-06	1
K03655	0.000177685	18
K00602	1.97428E-05	2
K00748	1.97428E-05	2
K08956	0.000236914	24
K00981	5.92284E-05	6
K03787	3.94856E-05	4
K00588	1.97428E-05	2
K07082	3.94856E-05	4
K11753	1.97428E-05	2
K05845	6.90998E-05	7
K07457	0.000207299	21
K03217	8.88426E-05	9
K07003	0.000177685	18
K07720	3.94856E-05	4
K00688	0.002003894	203
K07456	1.97428E-05	2
K00282	2.96142E-05	3
K19294	1.97428E-05	2
K00689	0.000148071	15
K12308	0.000148071	15
K01923	0.000671255	68
K00864	0.000414599	42
K01209	1.97428E-05	2
K12111	4.9357E-05	5
K01681	0.0001382	14
K04751	1.97428E-05	2
K09163	9.8714E-06	1
K00627	8.88426E-05	9
K01515	5.92284E-05	6
K01990	9.8714E-06	1
K07979	3.94856E-05	4
K16919	2.96142E-05	3
K07460	4.9357E-05	5
K20866	6.90998E-05	7
K03776	8.88426E-05	9
K05810	6.90998E-05	7
K09013	0.000296142	30
K11717	9.8714E-06	1
K01939	0.001322768	134
K09015	1.97428E-05	2
K03470	3.94856E-05	4
K14058	2.96142E-05	3
K03704	6.90998E-05	7
K07039	0.001609038	163
K12972	1.97428E-05	2
K03470	8.88426E-05	9
K00948	0.000621898	63
K05810	0.000286271	29
K01372	0.000542927	55
K02982	0.000335628	34
K17235	0.000760098	77
K02878	0.000325756	33
K17234	0.00098714	100
K14540	0.000246785	25
K03100	0.000108585	11
K15920	0.000157942	16
K02890	1.97428E-05	2
K17236	4.9357E-05	5
K02027	0.000444213	45
K07491	3.94856E-05	4
K03438	0.000118457	12
K07015	0.001075983	109
K07001	0.001115468	113
K02356	0.002151965	218
K03327	4.9357E-05	5
K18475	6.90998E-05	7
K01647	0.001954537	198
K21029	1.97428E-05	2
K00849	0.000118457	12
K09951	2.96142E-05	3
K07012	0.000236914	24
K07284	0.000187557	19
K00384	4.9357E-05	5
K01779	9.8714E-06	1
K01928	2.96142E-05	3
K03885	0.000325756	33
K07636	9.8714E-05	10
K00215	7.89712E-05	8
K01243	9.8714E-06	1
K02005	0.000177685	18
K24301	1.97428E-05	2
K12267	0.000148071	15
K01277	0.000197428	20
K01198	0.003139105	318
K01873	0.001688009	171
K03654	0.000157942	16
K07720	0.000681127	69
K07473	0.000236914	24
K15545	0.000829198	84
K19158	4.9357E-05	5
K00302	0.000997011	101
K11749	3.94856E-05	4
K08981	1.97428E-05	2
K09011	4.9357E-05	5
K00052	0.000187557	19
K01702	0.000128328	13
K01704	4.9357E-05	5
K09667	6.90998E-05	7
K01738	5.92284E-05	6
K00111	0.001697881	172
K01649	2.96142E-05	3
K15922	0.000187557	19
K00864	0.000700869	71
K01804	0.000167814	17
K00020	5.92284E-05	6
K00627	1.97428E-05	2
K03307	5.92284E-05	6
K18135	1.97428E-05	2
K03296	0.005893226	597
K00633	4.9357E-05	5
K03977	0.000789712	80
K18332	1.97428E-05	2
K18888	9.8714E-06	1
K01183	0.000256656	26
K01567	0.000799583	81
K08602	0.006140011	622
K00926	0.004215088	427
K01243	0.001283282	130
K07173	0.001460967	148
K02956	0.000128328	13
K01005	0.008844775	896
K01154	1.97428E-05	2
K08372	0.096483067	9774
K08591	5.92284E-05	6
K00972	0.015952183	1616
K00845	7.89712E-05	8
K01951	3.94856E-05	4
K02564	0.000128328	13
K01007	1.97428E-05	2
K19693	7.89712E-05	8
K18940	5.92284E-05	6
K20509	3.94856E-05	4
K02429	0.000118457	12
K23351	3.94856E-05	4
K02548	1.97428E-05	2
K01261	0.00091804	93
K13656	1.97428E-05	2
K00973	2.96142E-05	3
K01710	0.000167814	17
K06973	5.92284E-05	6
K03711	3.94856E-05	4
K01939	0.000236914	24
K01735	5.92284E-05	6
K02355	0.0001382	14
K02564	1.97428E-05	2
K03657	0.000523184	53
K03324	0.000128328	13
K01752	4.9357E-05	5
K15923	1.97428E-05	2
K03701	3.94856E-05	4
K07306	3.94856E-05	4
K00853	0.000256656	26
K00615	0.000128328	13
K10441	0.000177685	18
K10439	0.000740355	75
K01153	1.97428E-05	2
K00615	0.000167814	17
K10440	9.8714E-05	10
K00282	1.97428E-05	2
K00283	3.94856E-05	4
K02565	3.94856E-05	4
K15921	5.92284E-05	6
K03324	0.000187557	19
K03525	1.97428E-05	2
K06334	0.000187557	19
K01736	0.000157942	16
K21755	1.97428E-05	2
K01223	5.92284E-05	6
K03771	7.89712E-05	8
K08303	1.97428E-05	2
K01208	1.97428E-05	2
K07699	1.97428E-05	2
K07099	2.96142E-05	3
K00134	0.001046368	106
K21562	6.90998E-05	7
K06894	1.97428E-05	2
K07082	4.9357E-05	5
K04720	1.97428E-05	2
K04772	3.94856E-05	4
K10112	0.000118457	12
