Percent subgroups	3_GP_06_08_10_	4_GP_06_08_09_10_	2_GP_06_09_	2_GP_06_08_	1_GP_09_	1_GP_08_	2_GP_08_10_	3_GP_06_09_10_	2_GP_06_10_	3_GP_06_08_09_	1_GP_06_	2_GP_08_09_	1_GP_10_	3_GP_08_09_10_	2_GP_09_10_	OnePepPercent
0.15502215297726277	448	1456332	0	0	0	0	0	574	1890	5064	0	188	0	19372	0	0.0
0.15297726276839185	448	1450024	0	0	0	0	0	574	1890	4898	0	188	0	18874	0	0.0
0.15107843614586883	448	1443808	0	0	0	0	0	574	1890	4898	0	188	0	18538	0	0.0
0.1486927309021861	448	1436838	0	0	0	0	0	574	1720	4898	0	188	0	17348	0	0.0
0.1471347193144749	448	1431678	0	0	0	0	0	574	1720	4898	0	188	0	17004	0	0.0
0.1457714591752276	448	1427676	0	0	0	0	0	574	1720	4550	0	188	0	16482	0	0.0
0.1437265689663567	448	1421164	0	0	0	0	0	574	1720	4374	0	188	0	15778	0	0.0
0.1422172452407615	448	1415824	0	0	0	0	0	574	1720	4374	0	188	0	15600	0	0.0
0.14061054579093432	448	1410244	0	0	0	0	0	574	1720	4194	0	188	0	15420	0	0.0
0.13910122206533912	448	1405148	0	0	0	0	0	574	1538	4194	0	188	0	15056	0	0.0
0.13744583475339597	448	1399260	0	0	0	0	0	574	1538	3826	0	188	0	15056	0	0.0
0.13579044744145286	448	1393680	0	0	0	0	0	574	1538	3640	0	188	0	14498	0	0.0
0.13442718730220557	260	1389356	0	0	0	0	0	574	1538	3640	0	0	0	13934	0	0.0
0.1337942450946979	260	1387076	0	0	0	0	0	574	1538	3450	0	0	0	13934	0	0.0
0.1322362335069867	260	1381508	0	0	0	0	0	574	1346	3258	0	0	0	13742	0	0.0
0.13062953405715955	260	1375688	0	0	0	0	0	574	1346	3064	0	0	0	13354	0	0.0
0.12931496178002824	260	1371376	0	0	0	0	0	574	1346	2868	0	0	0	12570	0	0.0
0.12809776522712887	260	1366822	0	0	0	0	0	574	1346	2472	0	0	0	12570	0	0.0
0.1267345050878816	260	1362022	0	0	0	0	0	574	1346	2472	0	0	0	11770	0	0.0
0.12498174205170651	260	1355154	0	0	0	0	0	574	1346	2472	0	0	0	11366	0	0.0
0.12381323336092312	260	1351074	0	0	0	0	0	370	1142	2472	0	0	0	10958	0	0.0
0.12240128535955987	260	1345306	0	0	0	0	0	370	1142	2266	0	0	0	10958	0	0.0
0.12113540094454453	260	1340314	0	0	0	0	0	370	1142	2266	0	0	0	10542	0	0.0
0.12021033156434101	260	1336744	0	0	0	0	0	370	932	2056	0	0	0	10542	0	0.0
0.11923657432202152	260	1333352	0	0	0	0	0	370	932	1844	0	0	0	9906	0	0.0
0.11792200204489021	260	1328216	0	0	0	0	0	370	932	1844	0	0	0	9264	0	0.0
0.11685086907833878	260	1323680	0	0	0	0	0	370	932	1844	0	0	0	9048	0	0.0
0.11558498466332344	260	1318230	0	0	0	0	0	370	714	1844	0	0	0	9048	0	0.0
0.11436778811042407	260	1313390	0	0	0	0	0	370	714	1404	0	0	0	8828	0	0.0
0.11354009445445251	260	1309616	0	0	0	0	0	370	714	1404	0	0	0	8828	0	0.0
