Percent subgroups	4_GP_01_02_03_09_	3_GP_09_10_14_	2_GP_02_09_	3_GP_01_02_09_	2_GP_03_09_	3_GP_01_03_10_	3_GP_02_03_10_	3_GP_01_03_14_	3_GP_02_03_14_	2_GP_02_14_	4_GP_03_09_10_14_	3_GP_02_03_09_	5_GP_01_02_03_09_14_	2_GP_02_10_	4_GP_01_02_09_14_	4_GP_01_09_10_14_	3_GP_01_10_14_	5_GP_01_02_03_09_10_	1_GP_09_	4_GP_01_02_09_10_	1_GP_01_	3_GP_03_10_14_	5_GP_02_03_09_10_14_	3_GP_02_09_14_	2_GP_03_10_	6_GP_01_02_03_09_10_14_	2_GP_01_03_	5_GP_01_03_09_10_14_	3_GP_02_09_10_	2_GP_03_14_	2_GP_02_03_	2_GP_09_14_	5_GP_01_02_03_10_14_	5_GP_01_02_09_10_14_	4_GP_01_02_10_14_	4_GP_02_03_09_10_	3_GP_01_02_03_	4_GP_02_03_09_14_	1_GP_14_	2_GP_01_10_	1_GP_02_	2_GP_01_02_	4_GP_01_03_10_14_	1_GP_10_	2_GP_01_14_	2_GP_09_10_	3_GP_01_03_09_	2_GP_10_14_	3_GP_01_02_10_	4_GP_01_03_09_10_	4_GP_01_02_03_10_	3_GP_01_02_14_	4_GP_01_02_03_14_	1_GP_03_	4_GP_02_03_10_14_	4_GP_01_03_09_14_	3_GP_02_10_14_	3_GP_03_09_10_	3_GP_01_09_14_	2_GP_01_09_	4_GP_02_09_10_14_	3_GP_01_09_10_	3_GP_03_09_14_	OnePepPercent	OnePepPercentSpec
0.07841606246514223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4528	0	191	0	0	0	0	0	348335	0	0	0	0	0	0	0	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07796988287785833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	347822	0	0	0	0	0	0	0	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07774679308421639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	347478	0	0	0	0	0	0	0	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07741215839375348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	346959	0	0	0	0	0	0	0	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07651979921918572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	345567	0	0	0	0	0	0	0	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07596207473508088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	344692	0	0	0	0	0	0	0	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07551589514779698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	344164	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07540435025097601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	343987	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07518126045733407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	343631	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0747350808700502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4357	0	191	0	0	0	0	0	342915	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07440044617958728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	342555	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0739542665923034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	341831	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07373117679866147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	341467	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07306190741773563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	340369	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07295036252091466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	340185	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07239263803680981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	339260	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07216954824316787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	338888	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07183491355270497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	338327	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07161182375906303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	337951	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07150027886224206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	337762	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07116564417177915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	191	0	0	0	0	0	337192	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07083100948131622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0	0	336810	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07060791968767428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0	0	336426	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0701617401003904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0	0	335654	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.07005019520356943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0	0	335460	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06960401561628556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0	0	334680	0	0	0	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06938092582264362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0	0	334484	0	0	0	0	0	0	0	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0687116564417178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0	0	333302	0	0	0	0	0	0	0	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06815393195761293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	332510	0	0	0	0	0	0	0	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06748466257668712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	331515	0	0	0	0	0	0	0	3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06703848298940324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	330715	0	0	0	0	0	0	0	3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0668153931957613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	330514	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06625766871165645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	329504	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06614612381483548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	329301	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06581148912437255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	328686	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06558839933073062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	328274	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06536530953708868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	327860	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06503067484662577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	327236	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0649191299498048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	327027	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06469604015616286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	326607	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06436140546569995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	325974	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0638036809815951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3979	0	0	0	0	0	0	0	324914	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06358059118795314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3766	0	0	0	0	0	0	0	324701	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06346904629113218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3766	0	0	0	0	0	0	0	324487	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06291132180702733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3551	0	0	0	0	0	0	0	323627	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06279977691020636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3551	0	0	0	0	0	0	0	323411	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06268823201338539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3551	0	0	0	0	0	0	0	323194	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06235359732292248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3551	0	0	0	0	0	0	0	322540	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06179587283881762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3551	0	0	0	0	0	0	0	321445	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06157278304517568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3331	0	0	0	0	0	0	0	321225	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06146123814835471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3331	0	0	0	0	0	0	0	321004	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06134969325153374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3331	0	0	0	0	0	0	0	320782	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.060568878973786947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	319444	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.06012269938650307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	318548	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05989960959286113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	318098	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05945343000557724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	317194	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05911879531511433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	316510	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05856107083100948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	315365	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05844952593418851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	315135	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0581148912437256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	314442	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05778025655326269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	313746	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05766871165644172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	313513	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05733407696597881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	312811	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05688789737869492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	311871	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05677635248187395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	311635	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05655326268823201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	311161	0	0	0	0	0	0	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05633017289459007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	310923	0	0	0	0	0	0	0	2704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.056218627997769104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	310684	0	0	0	0	0	0	0	2704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.055995538204127164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	310202	0	0	0	0	0	0	0	2704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05577244841048522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	309718	0	0	0	0	0	0	0	2704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05543781372002231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	309232	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05499163413273843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	308256	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05476854433909649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	307766	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05454545454545454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	307274	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0543223647518126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	306780	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05421081985499163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	306532	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.053764640267707754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	305536	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.0532069157836029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	304286	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05287228109313999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	303530	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05264919129949805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	303024	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05242610150585611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	302516	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05220301171221416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	302006	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05209146681539319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	301750	0	0	0	0	0	0	0	2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.051868377021751254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	301493	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.051422197434467375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	300461	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.051199107640825435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	299943	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05064138315672058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	298643	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05052983825989961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	298382	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.05008365867261573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	297334	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
0.049525934188510874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	296019	0	0	0	0	0	0	0	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0
